,week,gameId,possessionTeam,playType,offenseFormation,personnelO,defendersInTheBox,numberOfPassRushers,personnelD,typeDropback,passResult,offensePlayResult,homeTeam,guestTeam,matches
392,1,2018090900,BUF,play_type_pass,SHOTGUN,"1 RB, 1 TE, 3 WR",4.0,4.0,"1 DL, 4 LB, 6 DB",SCRAMBLE_ROLLOUT_RIGHT,C,24,BAL,BUF,"[BAL , BUF]"
393,1,2018090900,BUF,play_type_pass,SHOTGUN,"1 RB, 1 TE, 3 WR",4.0,4.0,"2 DL, 4 LB, 5 DB",TRADITIONAL,C,2,BAL,BUF,"[BAL , BUF]"
394,1,2018090900,BUF,play_type_pass,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,5.0,"1 DL, 5 LB, 5 DB",TRADITIONAL,I,0,BAL,BUF,"[BAL , BUF]"
395,1,2018090900,BAL,play_type_pass,SHOTGUN,"1 RB, 2 TE, 2 WR",7.0,4.0,"3 DL, 3 LB, 5 DB",TRADITIONAL,C,24,BAL,BUF,"[BAL , BUF]"
396,1,2018090900,BUF,play_type_pass,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,4.0,"2 DL, 4 LB, 5 DB",TRADITIONAL,I,0,BAL,BUF,"[BAL , BUF]"
397,1,2018090900,BUF,play_type_pass,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,5.0,"2 DL, 4 LB, 5 DB",TRADITIONAL,I,0,BAL,BUF,"[BAL , BUF]"
398,1,2018090900,BUF,play_type_pass,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,5.0,"2 DL, 4 LB, 5 DB",TRADITIONAL,C,10,BAL,BUF,"[BAL , BUF]"
399,1,2018090900,BUF,play_type_pass,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,5.0,"2 DL, 4 LB, 5 DB",TRADITIONAL,C,10,BAL,BUF,"[BAL , BUF]"
400,1,2018090900,BUF,play_type_sack,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,4.0,"2 DL, 4 LB, 5 DB",SCRAMBLE_ROLLOUT_LEFT,S,0,BAL,BUF,"[BAL , BUF]"
401,1,2018090900,BUF,play_type_pass,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,6.0,"2 DL, 4 LB, 5 DB",SCRAMBLE_ROLLOUT_RIGHT,C,14,BAL,BUF,"[BAL , BUF]"
402,1,2018090900,BUF,play_type_pass,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,4.0,"2 DL, 4 LB, 5 DB",TRADITIONAL,I,0,BAL,BUF,"[BAL , BUF]"
403,1,2018090905,NE,play_type_pass,EMPTY,"2 RB, 1 TE, 2 WR",5.0,4.0,"4 DL, 3 LB, 4 DB",TRADITIONAL,I,0,NE,HOU,"[NE , HOU]"
404,1,2018090905,NE,play_type_pass,SHOTGUN,"1 RB, 1 TE, 3 WR",5.0,4.0,"3 DL, 2 LB, 6 DB",TRADITIONAL,C,21,NE,HOU,"[NE , HOU]"
405,1,2018090905,HOU,play_type_pass,EMPTY,"1 RB, 2 TE, 2 WR",5.0,4.0,"3 DL, 3 LB, 5 DB",SCRAMBLE_ROLLOUT_RIGHT,C,3,NE,HOU,"[NE , HOU]"
406,1,2018090905,HOU,play_type_pass,SHOTGUN,"1 RB, 1 TE, 3 WR",5.0,4.0,"3 DL, 3 LB, 5 DB",TRADITIONAL,I,0,NE,HOU,"[NE , HOU]"
407,1,2018090905,NE,play_type_pass,I_FORM,"2 RB, 1 TE, 2 WR",6.0,5.0,"4 DL, 3 LB, 4 DB",TRADITIONAL,C,5,NE,HOU,"[NE , HOU]"
408,1,2018090905,NE,play_type_pass,SINGLEBACK,"2 RB, 2 TE, 1 WR",8.0,5.0,"4 DL, 3 LB, 4 DB",TRADITIONAL,C,6,NE,HOU,"[NE , HOU]"
409,1,2018090905,NE,play_type_pass,SINGLEBACK,"2 RB, 1 TE, 2 WR",7.0,4.0,"4 DL, 3 LB, 4 DB",TRADITIONAL,C,4,NE,HOU,"[NE , HOU]"
410,1,2018090905,NE,play_type_pass,EMPTY,"1 RB, 1 TE, 3 WR",5.0,4.0,"4 DL, 2 LB, 5 DB",TRADITIONAL,I,0,NE,HOU,"[NE , HOU]"
411,1,2018090905,HOU,play_type_pass,SHOTGUN,"1 RB, 2 TE, 2 WR",7.0,5.0,"3 DL, 3 LB, 5 DB",SCRAMBLE_ROLLOUT_LEFT,I,0,NE,HOU,"[NE , HOU]"
412,1,2018090905,HOU,play_type_pass,SHOTGUN,"1 RB, 2 TE, 2 WR",7.0,5.0,"3 DL, 3 LB, 5 DB",SCRAMBLE_ROLLOUT_RIGHT,I,0,NE,HOU,"[NE , HOU]"
413,1,2018090905,HOU,play_type_pass,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,4.0,"4 DL, 1 LB, 6 DB",TRADITIONAL,I,0,NE,HOU,"[NE , HOU]"
414,1,2018090905,NE,play_type_pass,SHOTGUN,"2 RB, 1 TE, 2 WR",5.0,4.0,"3 DL, 2 LB, 6 DB",TRADITIONAL,IN,0,NE,HOU,"[NE , HOU]"
415,1,2018090905,HOU,play_type_pass,EMPTY,"1 RB, 1 TE, 3 WR",5.0,4.0,"4 DL, 2 LB, 5 DB",TRADITIONAL,I,0,NE,HOU,"[NE , HOU]"
416,1,2018090905,HOU,play_type_sack,EMPTY,"1 RB, 2 TE, 2 WR",4.0,4.0,"4 DL, 1 LB, 6 DB",TRADITIONAL,S,-7,NE,HOU,"[NE , HOU]"
417,1,2018090905,NE,play_type_pass,SINGLEBACK,"1 RB, 2 TE, 2 WR",8.0,5.0,"4 DL, 3 LB, 4 DB",TRADITIONAL,C,10,NE,HOU,"[NE , HOU]"
418,1,2018090905,NE,play_type_pass,SHOTGUN,"1 RB, 2 TE, 2 WR",7.0,4.0,"4 DL, 3 LB, 4 DB",TRADITIONAL,C,6,NE,HOU,"[NE , HOU]"
419,1,2018090905,NE,play_type_pass,SINGLEBACK,"1 RB, 2 TE, 2 WR",6.0,5.0,"4 DL, 2 LB, 5 DB",TRADITIONAL,C,11,NE,HOU,"[NE , HOU]"
420,1,2018090905,NE,play_type_pass,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,4.0,"4 DL, 2 LB, 5 DB",TRADITIONAL,I,0,NE,HOU,"[NE , HOU]"
421,1,2018090905,NE,play_type_pass,SHOTGUN,"2 RB, 1 TE, 2 WR",6.0,3.0,"3 DL, 2 LB, 6 DB",TRADITIONAL,C,5,NE,HOU,"[NE , HOU]"
422,1,2018090905,NE,play_type_pass,SHOTGUN,"1 RB, 2 TE, 2 WR",7.0,5.0,"4 DL, 3 LB, 4 DB",TRADITIONAL,C,12,NE,HOU,"[NE , HOU]"
423,1,2018090905,HOU,play_type_pass,SHOTGUN,"1 RB, 1 TE, 3 WR",7.0,4.0,"4 DL, 2 LB, 5 DB",TRADITIONAL,C,27,NE,HOU,"[NE , HOU]"
424,1,2018090905,HOU,play_type_pass,SINGLEBACK,"1 RB, 2 TE, 2 WR",7.0,4.0,"4 DL, 2 LB, 5 DB",TRADITIONAL,I,0,NE,HOU,"[NE , HOU]"
425,1,2018090905,HOU,play_type_pass,EMPTY,"1 RB, 2 TE, 2 WR",6.0,4.0,"4 DL, 2 LB, 5 DB",TRADITIONAL,C,9,NE,HOU,"[NE , HOU]"
426,1,2018090905,HOU,play_type_sack,SINGLEBACK,"1 RB, 2 TE, 2 WR",8.0,4.0,"3 DL, 3 LB, 5 DB",SCRAMBLE,S,-4,NE,HOU,"[NE , HOU]"
427,1,2018090905,HOU,play_type_pass,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,4.0,"4 DL, 1 LB, 6 DB",TRADITIONAL,I,0,NE,HOU,"[NE , HOU]"
428,1,2018090905,NE,play_type_pass,SINGLEBACK,"1 RB, 1 TE, 3 WR",7.0,4.0,"3 DL, 3 LB, 5 DB",TRADITIONAL,I,0,NE,HOU,"[NE , HOU]"
429,1,2018090905,NE,play_type_pass,SINGLEBACK,"2 RB, 1 TE, 2 WR",6.0,1.0,"3 DL, 3 LB, 5 DB",TRADITIONAL,C,5,NE,HOU,"[NE , HOU]"
430,1,2018090905,NE,play_type_pass,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,4.0,"3 DL, 2 LB, 6 DB",TRADITIONAL,C,7,NE,HOU,"[NE , HOU]"
431,1,2018090905,NE,play_type_pass,SINGLEBACK,"2 RB, 1 TE, 2 WR",7.0,5.0,"4 DL, 3 LB, 4 DB",TRADITIONAL,I,0,NE,HOU,"[NE , HOU]"
432,1,2018090905,NE,play_type_pass,SHOTGUN,"2 RB, 1 TE, 2 WR",6.0,4.0,"3 DL, 3 LB, 5 DB",TRADITIONAL,I,0,NE,HOU,"[NE , HOU]"
433,1,2018090905,NE,play_type_pass,SHOTGUN,"1 RB, 2 TE, 2 WR",6.0,4.0,"3 DL, 2 LB, 6 DB",TRADITIONAL,I,0,NE,HOU,"[NE , HOU]"
434,1,2018090905,HOU,play_type_pass,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,5.0,"3 DL, 3 LB, 5 DB",TRADITIONAL,C,10,NE,HOU,"[NE , HOU]"
435,1,2018090905,HOU,play_type_pass,SINGLEBACK,"1 RB, 2 TE, 2 WR",8.0,4.0,"3 DL, 3 LB, 5 DB",TRADITIONAL,IN,0,NE,HOU,"[NE , HOU]"
436,1,2018090905,NE,play_type_pass,SINGLEBACK,"2 RB, 1 TE, 2 WR",6.0,4.0,"4 DL, 3 LB, 4 DB",TRADITIONAL,C,4,NE,HOU,"[NE , HOU]"
437,1,2018090905,NE,play_type_pass,SHOTGUN,"2 RB, 1 TE, 2 WR",6.0,3.0,"3 DL, 2 LB, 6 DB",TRADITIONAL,I,0,NE,HOU,"[NE , HOU]"
438,1,2018090905,HOU,play_type_pass,SHOTGUN,"1 RB, 1 TE, 3 WR",5.0,4.0,"4 DL, 1 LB, 6 DB",TRADITIONAL,C,12,NE,HOU,"[NE , HOU]"
439,1,2018090905,NE,play_type_pass,SHOTGUN,"2 RB, 1 TE, 2 WR",6.0,4.0,"4 DL, 2 LB, 5 DB",TRADITIONAL,C,28,NE,HOU,"[NE , HOU]"
440,1,2018090905,NE,play_type_pass,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,4.0,"4 DL, 2 LB, 5 DB",TRADITIONAL,C,12,NE,HOU,"[NE , HOU]"
441,1,2018090905,NE,play_type_pass,EMPTY,"1 RB, 1 TE, 3 WR",5.0,4.0,"4 DL, 2 LB, 5 DB",TRADITIONAL,I,0,NE,HOU,"[NE , HOU]"
442,1,2018090905,NE,play_type_pass,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,4.0,"3 DL, 2 LB, 6 DB",TRADITIONAL,C,14,NE,HOU,"[NE , HOU]"
443,1,2018090905,NE,play_type_pass,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,3.0,"3 DL, 2 LB, 6 DB",TRADITIONAL,C,4,NE,HOU,"[NE , HOU]"
444,1,2018090905,HOU,play_type_pass,EMPTY,"1 RB, 2 TE, 2 WR",6.0,4.0,"3 DL, 3 LB, 5 DB",TRADITIONAL,C,5,NE,HOU,"[NE , HOU]"
445,1,2018090905,HOU,play_type_pass,SHOTGUN,"1 RB, 1 TE, 3 WR",5.0,4.0,"4 DL, 1 LB, 6 DB",TRADITIONAL,C,11,NE,HOU,"[NE , HOU]"
446,1,2018090905,NE,play_type_pass,I_FORM,"2 RB, 1 TE, 2 WR",7.0,5.0,"4 DL, 3 LB, 4 DB",TRADITIONAL,C,25,NE,HOU,"[NE , HOU]"
447,1,2018090905,HOU,play_type_pass,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,4.0,"3 DL, 3 LB, 5 DB",TRADITIONAL,C,12,NE,HOU,"[NE , HOU]"
448,1,2018090905,HOU,play_type_pass,SHOTGUN,"1 RB, 1 TE, 3 WR",7.0,5.0,"3 DL, 3 LB, 5 DB",TRADITIONAL,C,17,NE,HOU,"[NE , HOU]"
449,1,2018090905,HOU,play_type_pass,SHOTGUN,"1 RB, 2 TE, 2 WR",6.0,4.0,"3 DL, 3 LB, 5 DB",SCRAMBLE,I,0,NE,HOU,"[NE , HOU]"
450,1,2018090905,HOU,play_type_pass,SHOTGUN,"1 RB, 2 TE, 2 WR",7.0,4.0,"4 DL, 2 LB, 5 DB",TRADITIONAL,I,0,NE,HOU,"[NE , HOU]"
451,1,2018090905,HOU,play_type_pass,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,4.0,"4 DL, 1 LB, 6 DB",TRADITIONAL,I,0,NE,HOU,"[NE , HOU]"
452,1,2018090905,NE,play_type_pass,EMPTY,"1 RB, 1 TE, 3 WR",5.0,4.0,"3 DL, 2 LB, 6 DB",TRADITIONAL,C,30,NE,HOU,"[NE , HOU]"
453,1,2018090905,NE,play_type_pass,SINGLEBACK,"1 RB, 1 TE, 3 WR",5.0,2.0,"3 DL, 2 LB, 6 DB",TRADITIONAL,C,3,NE,HOU,"[NE , HOU]"
454,1,2018090905,NE,play_type_pass,SINGLEBACK,"1 RB, 1 TE, 3 WR",6.0,5.0,"3 DL, 3 LB, 5 DB",TRADITIONAL,C,13,NE,HOU,"[NE , HOU]"
455,1,2018090905,NE,play_type_pass,SHOTGUN,"2 RB, 1 TE, 2 WR",7.0,4.0,"4 DL, 3 LB, 4 DB",TRADITIONAL,I,0,NE,HOU,"[NE , HOU]"
456,1,2018090905,NE,play_type_pass,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,4.0,"3 DL, 2 LB, 6 DB",TRADITIONAL,I,0,NE,HOU,"[NE , HOU]"
457,1,2018090905,HOU,play_type_pass,EMPTY,"1 RB, 2 TE, 2 WR",5.0,4.0,"4 DL, 2 LB, 5 DB",TRADITIONAL,C,13,NE,HOU,"[NE , HOU]"
458,1,2018090905,HOU,play_type_pass,EMPTY,"1 RB, 2 TE, 2 WR",5.0,4.0,"4 DL, 2 LB, 5 DB",TRADITIONAL,C,14,NE,HOU,"[NE , HOU]"
459,1,2018090905,HOU,play_type_pass,EMPTY,"1 RB, 2 TE, 2 WR",5.0,5.0,"3 DL, 3 LB, 5 DB",TRADITIONAL,C,7,NE,HOU,"[NE , HOU]"
460,1,2018090905,NE,play_type_pass,I_FORM,"2 RB, 2 TE, 1 WR",7.0,4.0,"4 DL, 3 LB, 4 DB",TRADITIONAL,C,3,NE,HOU,"[NE , HOU]"
461,1,2018090905,NE,play_type_pass,SHOTGUN,"2 RB, 1 TE, 2 WR",6.0,4.0,"4 DL, 3 LB, 4 DB",TRADITIONAL,C,12,NE,HOU,"[NE , HOU]"
462,1,2018090905,NE,play_type_pass,I_FORM,"2 RB, 1 TE, 2 WR",8.0,6.0,"4 DL, 3 LB, 4 DB",TRADITIONAL,I,0,NE,HOU,"[NE , HOU]"
463,1,2018090905,NE,play_type_pass,SHOTGUN,"2 RB, 2 TE, 1 WR",6.0,4.0,"4 DL, 3 LB, 4 DB",TRADITIONAL,C,9,NE,HOU,"[NE , HOU]"
464,1,2018090905,NE,play_type_pass,SHOTGUN,"1 RB, 2 TE, 2 WR",7.0,3.0,"4 DL, 3 LB, 4 DB",TRADITIONAL,C,8,NE,HOU,"[NE , HOU]"
465,1,2018090905,NE,play_type_pass,I_FORM,"2 RB, 1 TE, 2 WR",7.0,3.0,"4 DL, 3 LB, 4 DB",TRADITIONAL,C,10,NE,HOU,"[NE , HOU]"
466,1,2018090905,NE,play_type_sack,SHOTGUN,"2 RB, 1 TE, 2 WR",6.0,4.0,"4 DL, 3 LB, 4 DB",TRADITIONAL,S,-7,NE,HOU,"[NE , HOU]"
467,1,2018090905,HOU,play_type_pass,SHOTGUN,"1 RB, 2 TE, 2 WR",7.0,5.0,"4 DL, 2 LB, 5 DB",TRADITIONAL,C,9,NE,HOU,"[NE , HOU]"
468,1,2018090905,HOU,play_type_sack,EMPTY,"1 RB, 2 TE, 2 WR",6.0,4.0,"4 DL, 2 LB, 5 DB",TRADITIONAL,S,-7,NE,HOU,"[NE , HOU]"
469,1,2018090905,HOU,play_type_pass,EMPTY,"1 RB, 2 TE, 2 WR",6.0,4.0,"4 DL, 2 LB, 5 DB",SCRAMBLE_ROLLOUT_RIGHT,C,8,NE,HOU,"[NE , HOU]"
470,1,2018090905,HOU,play_type_pass,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,4.0,"4 DL, 1 LB, 6 DB",TRADITIONAL,C,0,NE,HOU,"[NE , HOU]"
471,1,2018090905,NE,play_type_sack,EMPTY,"2 RB, 2 TE, 1 WR",5.0,3.0,"4 DL, 3 LB, 4 DB",SCRAMBLE,S,-3,NE,HOU,"[NE , HOU]"
472,1,2018090905,HOU,play_type_pass,SHOTGUN,"1 RB, 2 TE, 2 WR",7.0,5.0,"4 DL, 2 LB, 5 DB",TRADITIONAL,I,0,NE,HOU,"[NE , HOU]"
473,1,2018090905,HOU,play_type_pass,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,4.0,"4 DL, 2 LB, 5 DB",TRADITIONAL,I,0,NE,HOU,"[NE , HOU]"
474,1,2018090905,HOU,play_type_pass,SHOTGUN,"1 RB, 2 TE, 2 WR",6.0,3.0,"3 DL, 3 LB, 5 DB",SCRAMBLE_ROLLOUT_RIGHT,I,0,NE,HOU,"[NE , HOU]"
475,1,2018090905,HOU,play_type_pass,SHOTGUN,"1 RB, 1 TE, 3 WR",7.0,3.0,"3 DL, 3 LB, 5 DB",TRADITIONAL,C,5,NE,HOU,"[NE , HOU]"
476,1,2018090905,NE,play_type_pass,SHOTGUN,"2 RB, 1 TE, 2 WR",7.0,3.0,"4 DL, 3 LB, 4 DB",SCRAMBLE_ROLLOUT_RIGHT,C,10,NE,HOU,"[NE , HOU]"
477,1,2018090905,HOU,play_type_pass,SHOTGUN,"1 RB, 1 TE, 3 WR",4.0,4.0,"3 DL, 1 LB, 7 DB",TRADITIONAL,I,0,NE,HOU,"[NE , HOU]"
478,1,2018090905,HOU,play_type_pass,SHOTGUN,"1 RB, 1 TE, 3 WR",3.0,3.0,"3 DL, 1 LB, 7 DB",TRADITIONAL,I,0,NE,HOU,"[NE , HOU]"
479,1,2018090905,HOU,play_type_pass,SHOTGUN,"1 RB, 1 TE, 3 WR",4.0,3.0,"3 DL, 1 LB, 7 DB",TRADITIONAL,C,14,NE,HOU,"[NE , HOU]"
480,1,2018090905,HOU,play_type_pass,SHOTGUN,"1 RB, 1 TE, 3 WR",4.0,4.0,"3 DL, 1 LB, 6 DB, 1 TE",SCRAMBLE_ROLLOUT_RIGHT,I,0,NE,HOU,"[NE , HOU]"
481,1,2018090907,JAX,play_type_pass,SHOTGUN,"1 RB, 1 TE, 3 WR",7.0,4.0,"2 DL, 4 LB, 5 DB",TRADITIONAL,C,31,NYG,JAX,"[NYG , JAX]"
482,1,2018090907,JAX,play_type_pass,SHOTGUN,"1 RB, 1 TE, 3 WR",7.0,5.0,"2 DL, 4 LB, 5 DB",TRADITIONAL,I,0,NYG,JAX,"[NYG , JAX]"
483,1,2018090907,JAX,play_type_pass,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,6.0,"1 DL, 5 LB, 5 DB",TRADITIONAL,C,6,NYG,JAX,"[NYG , JAX]"
484,1,2018090907,JAX,play_type_pass,EMPTY,"1 RB, 2 TE, 2 WR",5.0,3.0,"3 DL, 4 LB, 4 DB",TRADITIONAL,I,0,NYG,JAX,"[NYG , JAX]"
485,1,2018090907,JAX,play_type_pass,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,4.0,"1 DL, 5 LB, 5 DB",TRADITIONAL,I,0,NYG,JAX,"[NYG , JAX]"
486,1,2018090907,NYG,play_type_pass,SINGLEBACK,"1 RB, 3 TE, 1 WR",9.0,4.0,"4 DL, 3 LB, 4 DB",DESIGNED_ROLLOUT_RIGHT,C,16,NYG,JAX,"[NYG , JAX]"
487,1,2018090907,JAX,play_type_pass,I_FORM,"6 OL, 2 RB, 0 TE, 2 WR",6.0,3.0,"3 DL, 3 LB, 5 DB",TRADITIONAL,C,11,NYG,JAX,"[NYG , JAX]"
488,1,2018090907,JAX,play_type_sack,SHOTGUN,"1 RB, 1 TE, 3 WR",7.0,5.0,"3 DL, 3 LB, 5 DB",TRADITIONAL,S,-8,NYG,JAX,"[NYG , JAX]"
489,1,2018090907,JAX,play_type_pass,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,4.0,"2 DL, 4 LB, 5 DB",TRADITIONAL,IN,0,NYG,JAX,"[NYG , JAX]"
490,1,2018090907,NYG,play_type_pass,PISTOL,"6 OL, 1 RB, 1 TE, 2 WR",7.0,5.0,"4 DL, 2 LB, 5 DB",TRADITIONAL,C,24,NYG,JAX,"[NYG , JAX]"
491,1,2018090907,NYG,play_type_pass,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,4.0,"4 DL, 2 LB, 5 DB",TRADITIONAL,C,3,NYG,JAX,"[NYG , JAX]"
492,1,2018090907,NYG,play_type_pass,SINGLEBACK,"1 RB, 1 TE, 3 WR",6.0,2.0,"4 DL, 2 LB, 5 DB",DESIGNED_ROLLOUT_RIGHT,C,13,NYG,JAX,"[NYG , JAX]"
493,1,2018090907,JAX,play_type_pass,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,4.0,"1 DL, 5 LB, 5 DB",TRADITIONAL,C,7,NYG,JAX,"[NYG , JAX]"
494,1,2018090907,JAX,play_type_pass,SHOTGUN,"1 RB, 1 TE, 3 WR",7.0,4.0,"2 DL, 4 LB, 5 DB",TRADITIONAL,C,4,NYG,JAX,"[NYG , JAX]"
495,1,2018090907,JAX,play_type_pass,SINGLEBACK,"1 RB, 3 TE, 1 WR",9.0,6.0,"4 DL, 4 LB, 3 DB",SCRAMBLE_ROLLOUT_RIGHT,C,3,NYG,JAX,"[NYG , JAX]"
496,1,2018090907,JAX,play_type_pass,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,5.0,"2 DL, 4 LB, 5 DB",DESIGNED_ROLLOUT_RIGHT,C,13,NYG,JAX,"[NYG , JAX]"
497,1,2018090907,JAX,play_type_pass,SHOTGUN,"1 RB, 2 TE, 2 WR",7.0,2.0,"2 DL, 4 LB, 5 DB",TRADITIONAL,C,10,NYG,JAX,"[NYG , JAX]"
498,1,2018090907,JAX,play_type_pass,SINGLEBACK,"1 RB, 3 TE, 1 WR",8.0,6.0,"3 DL, 4 LB, 4 DB",TRADITIONAL,I,0,NYG,JAX,"[NYG , JAX]"
499,1,2018090907,JAX,play_type_pass,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,3.0,"1 DL, 5 LB, 5 DB",TRADITIONAL,C,0,NYG,JAX,"[NYG , JAX]"
500,1,2018090907,NYG,play_type_pass,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,4.0,"3 DL, 3 LB, 5 DB",TRADITIONAL,C,-1,NYG,JAX,"[NYG , JAX]"
501,1,2018090907,NYG,play_type_pass,EMPTY,"1 RB, 1 TE, 3 WR",4.0,4.0,"3 DL, 3 LB, 5 DB",TRADITIONAL,C,5,NYG,JAX,"[NYG , JAX]"
502,1,2018090907,NYG,play_type_pass,SHOTGUN,"1 RB, 1 TE, 3 WR",5.0,4.0,"4 DL, 2 LB, 5 DB",TRADITIONAL,C,7,NYG,JAX,"[NYG , JAX]"
503,1,2018090907,JAX,play_type_pass,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,4.0,"2 DL, 4 LB, 5 DB",TRADITIONAL,C,20,NYG,JAX,"[NYG , JAX]"
504,1,2018090907,JAX,play_type_pass,SHOTGUN,"1 RB, 1 TE, 3 WR",7.0,5.0,"2 DL, 4 LB, 5 DB",TRADITIONAL,C,17,NYG,JAX,"[NYG , JAX]"
505,1,2018090907,JAX,play_type_pass,JUMBO,"6 OL, 2 RB, 2 TE, 0 WR",10.0,7.0,"5 DL, 3 LB, 3 DB",SCRAMBLE_ROLLOUT_RIGHT,C,1,NYG,JAX,"[NYG , JAX]"
506,1,2018090907,NYG,play_type_pass,EMPTY,"1 RB, 1 TE, 3 WR",5.0,4.0,"4 DL, 2 LB, 5 DB",,C,12,NYG,JAX,"[NYG , JAX]"
507,1,2018090907,NYG,play_type_sack,SHOTGUN,"1 RB, 1 TE, 3 WR",5.0,4.0,"3 DL, 3 LB, 5 DB",TRADITIONAL,S,-7,NYG,JAX,"[NYG , JAX]"
508,1,2018090907,NYG,play_type_pass,SHOTGUN,"1 RB, 1 TE, 3 WR",4.0,4.0,"3 DL, 3 LB, 5 DB",TRADITIONAL,C,5,NYG,JAX,"[NYG , JAX]"
509,1,2018090907,NYG,play_type_pass,SHOTGUN,"1 RB, 1 TE, 3 WR",5.0,5.0,"3 DL, 3 LB, 5 DB",TRADITIONAL,C,16,NYG,JAX,"[NYG , JAX]"
510,1,2018090907,NYG,play_type_sack,SHOTGUN,"1 RB, 1 TE, 3 WR",5.0,4.0,"3 DL, 3 LB, 5 DB",TRADITIONAL,S,-7,NYG,JAX,"[NYG , JAX]"
511,1,2018090907,NYG,play_type_pass,EMPTY,"1 RB, 2 TE, 2 WR",5.0,4.0,"3 DL, 3 LB, 5 DB",TRADITIONAL,C,-2,NYG,JAX,"[NYG , JAX]"
512,1,2018090907,NYG,play_type_pass,SHOTGUN,"1 RB, 1 TE, 3 WR",7.0,8.0,"3 DL, 3 LB, 5 DB",TRADITIONAL,I,0,NYG,JAX,"[NYG , JAX]"
513,1,2018090907,NYG,play_type_pass,I_FORM,"1 RB, 3 TE, 1 WR",9.0,4.0,"4 DL, 3 LB, 4 DB",TRADITIONAL,I,0,NYG,JAX,"[NYG , JAX]"
514,1,2018090907,NYG,play_type_pass,SHOTGUN,"1 RB, 2 TE, 2 WR",6.0,4.0,"4 DL, 2 LB, 5 DB",TRADITIONAL,C,10,NYG,JAX,"[NYG , JAX]"
515,1,2018090907,NYG,play_type_pass,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,4.0,"3 DL, 3 LB, 5 DB",TRADITIONAL,I,0,NYG,JAX,"[NYG , JAX]"
516,1,2018090907,NYG,play_type_pass,SHOTGUN,"2 RB, 1 TE, 2 WR",5.0,4.0,"4 DL, 3 LB, 4 DB",TRADITIONAL,C,3,NYG,JAX,"[NYG , JAX]"
517,1,2018090907,NYG,play_type_pass,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,4.0,"3 DL, 3 LB, 5 DB",TRADITIONAL,C,13,NYG,JAX,"[NYG , JAX]"
518,1,2018090907,JAX,play_type_pass,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,5.0,"0 DL, 5 LB, 6 DB",TRADITIONAL,I,0,NYG,JAX,"[NYG , JAX]"
519,1,2018090907,NYG,play_type_pass,EMPTY,"1 RB, 1 TE, 3 WR",4.0,4.0,"4 DL, 2 LB, 5 DB",TRADITIONAL,I,0,NYG,JAX,"[NYG , JAX]"
520,1,2018090907,NYG,play_type_pass,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,4.0,"3 DL, 3 LB, 5 DB",TRADITIONAL,C,5,NYG,JAX,"[NYG , JAX]"
521,1,2018090907,JAX,play_type_pass,SINGLEBACK,"1 RB, 2 TE, 2 WR",7.0,4.0,"3 DL, 3 LB, 5 DB",DESIGNED_ROLLOUT_RIGHT,C,13,NYG,JAX,"[NYG , JAX]"
522,1,2018090907,JAX,play_type_pass,SINGLEBACK,"3 RB, 1 TE, 1 WR",6.0,4.0,"3 DL, 3 LB, 5 DB",TRADITIONAL,I,0,NYG,JAX,"[NYG , JAX]"
523,1,2018090907,JAX,play_type_pass,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,4.0,"0 DL, 5 LB, 6 DB",TRADITIONAL,I,0,NYG,JAX,"[NYG , JAX]"
