week,gameId,possessionTeam,playType,offenseFormation,personnelO,defendersInTheBox,numberOfPassRushers,personnelD,typeDropback,passResult,offensePlayResult,homeTeam,guestTeam,matches
17,2018123011,IND,play_type_pass,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,4.0,"1 DL, 5 LB, 5 DB",TRADITIONAL,I,0,TEN,IND,"[TEN , IND]"
17,2018123011,TEN,play_type_pass,SINGLEBACK,"1 RB, 2 TE, 2 WR",8.0,3.0,"4 DL, 3 LB, 4 DB",DESIGNED_ROLLOUT_LEFT,C,22,TEN,IND,"[TEN , IND]"
17,2018123011,IND,play_type_pass,SHOTGUN,"1 RB, 2 TE, 2 WR",8.0,4.0,"3 DL, 4 LB, 4 DB",TRADITIONAL,C,21,TEN,IND,"[TEN , IND]"
17,2018123011,IND,play_type_pass,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,4.0,"2 DL, 4 LB, 5 DB",TRADITIONAL,C,7,TEN,IND,"[TEN , IND]"
17,2018123011,IND,play_type_sack,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,3.0,"1 DL, 5 LB, 5 DB",TRADITIONAL,S,-7,TEN,IND,"[TEN , IND]"
17,2018123011,TEN,play_type_pass,I_FORM,"1 RB, 3 TE, 1 WR",8.0,4.0,"4 DL, 3 LB, 4 DB",TRADITIONAL,C,18,TEN,IND,"[TEN , IND]"
17,2018123011,TEN,play_type_pass,SINGLEBACK,"1 RB, 2 TE, 2 WR",6.0,4.0,"4 DL, 3 LB, 4 DB",TRADITIONAL,C,7,TEN,IND,"[TEN , IND]"
17,2018123011,TEN,play_type_pass,I_FORM,"6 OL, 1 RB, 2 TE, 1 WR",7.0,4.0,"4 DL, 3 LB, 4 DB",SCRAMBLE,C,13,TEN,IND,"[TEN , IND]"
17,2018123011,TEN,play_type_pass,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,4.0,"4 DL, 1 LB, 6 DB",SCRAMBLE_ROLLOUT_RIGHT,IN,0,TEN,IND,"[TEN , IND]"
17,2018123011,IND,play_type_pass,SINGLEBACK,"6 OL, 1 RB, 1 TE, 2 WR",7.0,4.0,"3 DL, 4 LB, 4 DB",TRADITIONAL,C,4,TEN,IND,"[TEN , IND]"
17,2018123011,IND,play_type_pass,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,4.0,"2 DL, 4 LB, 5 DB",TRADITIONAL,C,5,TEN,IND,"[TEN , IND]"
17,2018123011,TEN,play_type_pass,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,4.0,"4 DL, 2 LB, 5 DB",TRADITIONAL,C,8,TEN,IND,"[TEN , IND]"
17,2018123011,TEN,play_type_pass,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,4.0,"4 DL, 2 LB, 5 DB",TRADITIONAL,C,11,TEN,IND,"[TEN , IND]"
17,2018123011,TEN,play_type_pass,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,6.0,"4 DL, 1 LB, 6 DB",TRADITIONAL,C,9,TEN,IND,"[TEN , IND]"
17,2018123011,TEN,play_type_pass,SHOTGUN,"1 RB, 1 TE, 3 WR",4.0,4.0,"4 DL, 1 LB, 6 DB",TRADITIONAL,I,0,TEN,IND,"[TEN , IND]"
17,2018123011,TEN,play_type_pass,SHOTGUN,"1 RB, 1 TE, 3 WR",4.0,4.0,"4 DL, 1 LB, 6 DB",TRADITIONAL,C,4,TEN,IND,"[TEN , IND]"
17,2018123011,TEN,play_type_pass,SHOTGUN,"1 RB, 1 TE, 3 WR",5.0,4.0,"4 DL, 1 LB, 6 DB",TRADITIONAL,IN,0,TEN,IND,"[TEN , IND]"
17,2018123012,WAS,play_type_pass,SINGLEBACK,"1 RB, 1 TE, 3 WR",7.0,4.0,"4 DL, 2 LB, 5 DB",SCRAMBLE_ROLLOUT_RIGHT,IN,0,WAS,PHI,"[WAS , PHI]"
17,2018123012,PHI,play_type_pass,SHOTGUN,"1 RB, 1 TE, 3 WR",7.0,6.0,"2 DL, 4 LB, 5 DB",TRADITIONAL,I,0,WAS,PHI,"[WAS , PHI]"
17,2018123012,PHI,play_type_pass,SHOTGUN,"1 RB, 2 TE, 2 WR",7.0,5.0,"3 DL, 4 LB, 4 DB",TRADITIONAL,C,25,WAS,PHI,"[WAS , PHI]"
17,2018123012,PHI,play_type_pass,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,4.0,"2 DL, 4 LB, 5 DB",TRADITIONAL,C,6,WAS,PHI,"[WAS , PHI]"
17,2018123012,PHI,play_type_pass,EMPTY,"1 RB, 1 TE, 3 WR",6.0,4.0,"2 DL, 4 LB, 5 DB",TRADITIONAL,IN,0,WAS,PHI,"[WAS , PHI]"
17,2018123012,WAS,play_type_pass,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,4.0,"4 DL, 2 LB, 5 DB",TRADITIONAL,C,7,WAS,PHI,"[WAS , PHI]"
17,2018123012,WAS,play_type_pass,SHOTGUN,"1 RB, 1 TE, 3 WR",7.0,4.0,"4 DL, 2 LB, 5 DB",SCRAMBLE_ROLLOUT_RIGHT,I,0,WAS,PHI,"[WAS , PHI]"
17,2018123012,WAS,play_type_pass,SHOTGUN,"1 RB, 1 TE, 3 WR",4.0,4.0,"4 DL, 1 LB, 6 DB",SCRAMBLE_ROLLOUT_RIGHT,I,0,WAS,PHI,"[WAS , PHI]"
17,2018123012,PHI,play_type_sack,SHOTGUN,"1 RB, 2 TE, 2 WR",7.0,4.0,"3 DL, 4 LB, 4 DB",SCRAMBLE,S,-3,WAS,PHI,"[WAS , PHI]"
17,2018123012,PHI,play_type_pass,SHOTGUN,"1 RB, 1 TE, 3 WR",5.0,4.0,"2 DL, 3 LB, 6 DB",TRADITIONAL,I,0,WAS,PHI,"[WAS , PHI]"
17,2018123012,WAS,play_type_pass,SHOTGUN,"1 RB, 1 TE, 3 WR",7.0,6.0,"4 DL, 2 LB, 5 DB",TRADITIONAL,I,0,WAS,PHI,"[WAS , PHI]"
17,2018123012,WAS,play_type_pass,SHOTGUN,"1 RB, 1 TE, 3 WR",3.0,4.0,"4 DL, 1 LB, 6 DB",SCRAMBLE_ROLLOUT_LEFT,I,0,WAS,PHI,"[WAS , PHI]"
17,2018123012,PHI,play_type_pass,SINGLEBACK,"1 RB, 1 TE, 3 WR",7.0,4.0,"2 DL, 4 LB, 5 DB",TRADITIONAL,C,12,WAS,PHI,"[WAS , PHI]"
17,2018123012,PHI,play_type_pass,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,2.0,"2 DL, 4 LB, 5 DB",TRADITIONAL,C,10,WAS,PHI,"[WAS , PHI]"
17,2018123012,PHI,play_type_pass,SHOTGUN,"1 RB, 1 TE, 3 WR",7.0,5.0,"2 DL, 4 LB, 5 DB",TRADITIONAL,C,3,WAS,PHI,"[WAS , PHI]"
17,2018123012,PHI,play_type_pass,SHOTGUN,"1 RB, 2 TE, 2 WR",7.0,4.0,"2 DL, 4 LB, 5 DB",TRADITIONAL,C,3,WAS,PHI,"[WAS , PHI]"
17,2018123012,PHI,play_type_pass,SHOTGUN,"1 RB, 2 TE, 2 WR",7.0,7.0,"2 DL, 4 LB, 5 DB",TRADITIONAL,C,16,WAS,PHI,"[WAS , PHI]"
17,2018123012,PHI,play_type_pass,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,4.0,"2 DL, 4 LB, 5 DB",TRADITIONAL,C,0,WAS,PHI,"[WAS , PHI]"
17,2018123012,PHI,play_type_pass,EMPTY,"1 RB, 1 TE, 3 WR",5.0,4.0,"2 DL, 4 LB, 5 DB",TRADITIONAL,C,6,WAS,PHI,"[WAS , PHI]"
17,2018123012,WAS,play_type_pass,EMPTY,"2 RB, 0 TE, 3 WR",4.0,4.0,"4 DL, 2 LB, 5 DB",TRADITIONAL,C,20,WAS,PHI,"[WAS , PHI]"
17,2018123012,PHI,play_type_pass,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,5.0,"2 DL, 4 LB, 5 DB",TRADITIONAL,C,8,WAS,PHI,"[WAS , PHI]"
17,2018123012,PHI,play_type_pass,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,4.0,"2 DL, 4 LB, 5 DB",TRADITIONAL,C,14,WAS,PHI,"[WAS , PHI]"
17,2018123012,PHI,play_type_pass,SINGLEBACK,"1 RB, 1 TE, 3 WR",7.0,5.0,"2 DL, 4 LB, 5 DB",TRADITIONAL,C,-1,WAS,PHI,"[WAS , PHI]"
17,2018123012,PHI,play_type_pass,SHOTGUN,"1 RB, 2 TE, 2 WR",7.0,4.0,"3 DL, 3 LB, 5 DB",TRADITIONAL,C,9,WAS,PHI,"[WAS , PHI]"
17,2018123012,PHI,play_type_pass,SHOTGUN,"1 RB, 1 TE, 3 WR",7.0,4.0,"2 DL, 4 LB, 5 DB",TRADITIONAL,C,5,WAS,PHI,"[WAS , PHI]"
17,2018123012,PHI,play_type_sack,SHOTGUN,"1 RB, 2 TE, 2 WR",7.0,5.0,"3 DL, 4 LB, 4 DB",TRADITIONAL,S,-5,WAS,PHI,"[WAS , PHI]"
17,2018123012,PHI,play_type_pass,PISTOL,"1 RB, 1 TE, 3 WR",5.0,4.0,"2 DL, 4 LB, 5 DB",TRADITIONAL,C,7,WAS,PHI,"[WAS , PHI]"
17,2018123012,PHI,play_type_pass,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,5.0,"2 DL, 4 LB, 5 DB",TRADITIONAL,C,9,WAS,PHI,"[WAS , PHI]"
17,2018123012,PHI,play_type_pass,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,4.0,"2 DL, 4 LB, 5 DB",TRADITIONAL,C,4,WAS,PHI,"[WAS , PHI]"
17,2018123012,PHI,play_type_pass,SINGLEBACK,"1 RB, 1 TE, 3 WR",6.0,5.0,"2 DL, 4 LB, 5 DB",TRADITIONAL,C,5,WAS,PHI,"[WAS , PHI]"
17,2018123012,PHI,play_type_pass,SINGLEBACK,"1 RB, 2 TE, 2 WR",8.0,4.0,"3 DL, 4 LB, 4 DB",DESIGNED_ROLLOUT_RIGHT,C,2,WAS,PHI,"[WAS , PHI]"
17,2018123012,WAS,play_type_pass,SHOTGUN,"1 RB, 1 TE, 3 WR",5.0,4.0,"4 DL, 1 LB, 6 DB",TRADITIONAL,I,0,WAS,PHI,"[WAS , PHI]"
17,2018123012,WAS,play_type_pass,SHOTGUN,"1 RB, 1 TE, 3 WR",4.0,4.0,"4 DL, 1 LB, 6 DB",TRADITIONAL,I,0,WAS,PHI,"[WAS , PHI]"
17,2018123012,WAS,play_type_pass,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,4.0,"4 DL, 1 LB, 6 DB",TRADITIONAL,C,-3,WAS,PHI,"[WAS , PHI]"
17,2018123012,PHI,play_type_pass,SHOTGUN,"1 RB, 2 TE, 2 WR",7.0,4.0,"3 DL, 4 LB, 4 DB",TRADITIONAL,C,13,WAS,PHI,"[WAS , PHI]"
17,2018123012,PHI,play_type_pass,SHOTGUN,"1 RB, 2 TE, 2 WR",7.0,5.0,"3 DL, 4 LB, 4 DB",TRADITIONAL,C,4,WAS,PHI,"[WAS , PHI]"
17,2018123012,WAS,play_type_pass,EMPTY,"1 RB, 1 TE, 3 WR",6.0,4.0,"4 DL, 1 LB, 6 DB",SCRAMBLE_ROLLOUT_LEFT,I,0,WAS,PHI,"[WAS , PHI]"
17,2018123012,PHI,play_type_pass,SHOTGUN,"1 RB, 2 TE, 2 WR",5.0,3.0,"3 DL, 4 LB, 4 DB",TRADITIONAL,C,7,WAS,PHI,"[WAS , PHI]"
17,2018123012,PHI,play_type_pass,SHOTGUN,"1 RB, 1 TE, 3 WR",7.0,4.0,"2 DL, 4 LB, 5 DB",TRADITIONAL,C,14,WAS,PHI,"[WAS , PHI]"
17,2018123012,PHI,play_type_pass,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,4.0,"2 DL, 4 LB, 5 DB",TRADITIONAL,C,-3,WAS,PHI,"[WAS , PHI]"
17,2018123012,PHI,play_type_pass,SINGLEBACK,"6 OL, 1 RB, 1 TE, 2 WR",6.0,4.0,"2 DL, 4 LB, 5 DB",TRADITIONAL,C,19,WAS,PHI,"[WAS , PHI]"
17,2018123012,PHI,play_type_pass,SINGLEBACK,"1 RB, 3 TE, 1 WR",7.0,5.0,"3 DL, 4 LB, 4 DB",TRADITIONAL,C,11,WAS,PHI,"[WAS , PHI]"
17,2018123012,PHI,play_type_pass,SHOTGUN,"1 RB, 1 TE, 3 WR",5.0,5.0,"2 DL, 4 LB, 5 DB",TRADITIONAL,C,7,WAS,PHI,"[WAS , PHI]"
17,2018123012,PHI,play_type_pass,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,2.0,"2 DL, 4 LB, 5 DB",DESIGNED_ROLLOUT_RIGHT,I,0,WAS,PHI,"[WAS , PHI]"
17,2018123012,PHI,play_type_pass,PISTOL,"1 RB, 2 TE, 2 WR",6.0,4.0,"2 DL, 4 LB, 5 DB",TRADITIONAL,C,6,WAS,PHI,"[WAS , PHI]"
17,2018123012,WAS,play_type_pass,PISTOL,"1 RB, 1 TE, 3 WR",7.0,4.0,"4 DL, 2 LB, 5 DB",TRADITIONAL,C,7,WAS,PHI,"[WAS , PHI]"
17,2018123012,WAS,play_type_pass,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,4.0,"4 DL, 2 LB, 5 DB",SCRAMBLE_ROLLOUT_RIGHT,I,0,WAS,PHI,"[WAS , PHI]"
17,2018123012,WAS,play_type_pass,,"0 RB, 1 TE, 1 WR,1 P,3 LB,1 LS,1 DL,3 DB",,0.0,"2 DL, 4 LB, 4 DB, 1 RB",UNKNOWN,C,7,WAS,PHI,"[WAS , PHI]"
17,2018123012,WAS,play_type_pass,SHOTGUN,"1 RB, 1 TE, 3 WR",7.0,4.0,"4 DL, 2 LB, 5 DB",SCRAMBLE_ROLLOUT_RIGHT,I,0,WAS,PHI,"[WAS , PHI]"
17,2018123012,WAS,play_type_pass,EMPTY,"1 RB, 1 TE, 3 WR",6.0,5.0,"4 DL, 2 LB, 5 DB",TRADITIONAL,I,0,WAS,PHI,"[WAS , PHI]"
17,2018123012,WAS,play_type_pass,EMPTY,"1 RB, 1 TE, 3 WR",6.0,5.0,"4 DL, 1 LB, 6 DB",TRADITIONAL,I,0,WAS,PHI,"[WAS , PHI]"
17,2018123012,PHI,play_type_sack,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,4.0,"2 DL, 4 LB, 5 DB",TRADITIONAL,S,-4,WAS,PHI,"[WAS , PHI]"
17,2018123012,PHI,play_type_pass,SHOTGUN,"1 RB, 1 TE, 3 WR",5.0,4.0,"2 DL, 4 LB, 5 DB",TRADITIONAL,I,0,WAS,PHI,"[WAS , PHI]"
17,2018123012,WAS,play_type_pass,SHOTGUN,"1 RB, 1 TE, 3 WR",7.0,4.0,"4 DL, 2 LB, 5 DB",TRADITIONAL,C,13,WAS,PHI,"[WAS , PHI]"
17,2018123012,WAS,play_type_pass,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,4.0,"4 DL, 2 LB, 5 DB",SCRAMBLE,I,0,WAS,PHI,"[WAS , PHI]"
17,2018123012,WAS,play_type_pass,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,4.0,"4 DL, 2 LB, 5 DB",TRADITIONAL,C,3,WAS,PHI,"[WAS , PHI]"
17,2018123012,WAS,play_type_sack,SHOTGUN,"1 RB, 1 TE, 3 WR",7.0,4.0,"4 DL, 1 LB, 6 DB",TRADITIONAL,S,-10,WAS,PHI,"[WAS , PHI]"
17,2018123012,WAS,play_type_sack,SHOTGUN,"1 RB, 1 TE, 3 WR",4.0,4.0,"4 DL, 1 LB, 6 DB",TRADITIONAL,S,-11,WAS,PHI,"[WAS , PHI]"
17,2018123012,PHI,play_type_pass,SHOTGUN,"1 RB, 2 TE, 2 WR",8.0,3.0,"3 DL, 4 LB, 4 DB",TRADITIONAL,C,22,WAS,PHI,"[WAS , PHI]"
17,2018123012,WAS,play_type_pass,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,4.0,"4 DL, 1 LB, 6 DB",TRADITIONAL,C,14,WAS,PHI,"[WAS , PHI]"
17,2018123012,WAS,play_type_sack,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,4.0,"4 DL, 1 LB, 6 DB",SCRAMBLE_ROLLOUT_RIGHT,S,-1,WAS,PHI,"[WAS , PHI]"
17,2018123012,WAS,play_type_pass,SHOTGUN,"1 RB, 1 TE, 3 WR",4.0,4.0,"4 DL, 1 LB, 6 DB",TRADITIONAL,C,7,WAS,PHI,"[WAS , PHI]"
17,2018123012,WAS,play_type_pass,SHOTGUN,"1 RB, 1 TE, 3 WR",4.0,4.0,"4 DL, 1 LB, 6 DB",TRADITIONAL,C,8,WAS,PHI,"[WAS , PHI]"
17,2018123012,WAS,play_type_pass,SHOTGUN,"1 RB, 1 TE, 3 WR",5.0,4.0,"4 DL, 1 LB, 6 DB",TRADITIONAL,C,8,WAS,PHI,"[WAS , PHI]"
17,2018123012,WAS,play_type_pass,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,4.0,"4 DL, 1 LB, 6 DB",TRADITIONAL,C,3,WAS,PHI,"[WAS , PHI]"
17,2018123012,WAS,play_type_pass,SHOTGUN,"1 RB, 1 TE, 3 WR",5.0,4.0,"4 DL, 1 LB, 6 DB",TRADITIONAL,C,4,WAS,PHI,"[WAS , PHI]"
17,2018123012,WAS,play_type_pass,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,5.0,"4 DL, 1 LB, 6 DB",TRADITIONAL,I,0,WAS,PHI,"[WAS , PHI]"
17,2018123012,WAS,play_type_pass,SHOTGUN,"1 RB, 1 TE, 3 WR",7.0,7.0,"4 DL, 1 LB, 6 DB",TRADITIONAL,I,0,WAS,PHI,"[WAS , PHI]"
17,2018123012,WAS,play_type_sack,EMPTY,"1 RB, 1 TE, 3 WR",5.0,5.0,"4 DL, 1 LB, 6 DB",TRADITIONAL,S,-8,WAS,PHI,"[WAS , PHI]"
17,2018123000,CLE,play_type_pass,SHOTGUN,"1 RB, 1 TE, 3 WR",5.0,6.0,"2 DL, 4 LB, 5 DB",TRADITIONAL,IN,0,BAL,CLE,"[BAL , CLE]"
17,2018123000,BAL,play_type_pass,PISTOL,"1 RB, 1 TE, 3 WR",6.0,4.0,"4 DL, 2 LB, 5 DB",TRADITIONAL,I,0,BAL,CLE,"[BAL , CLE]"
17,2018123000,BAL,play_type_pass,SHOTGUN,"1 RB, 1 TE, 3 WR",7.0,5.0,"3 DL, 3 LB, 5 DB",TRADITIONAL,C,11,BAL,CLE,"[BAL , CLE]"
17,2018123000,BAL,play_type_pass,PISTOL,"1 RB, 2 TE, 2 WR",7.0,4.0,"4 DL, 2 LB, 5 DB",TRADITIONAL,C,28,BAL,CLE,"[BAL , CLE]"
17,2018123000,BAL,play_type_pass,SHOTGUN,"1 RB, 3 TE, 1 WR",8.0,4.0,"4 DL, 3 LB, 4 DB",SCRAMBLE_ROLLOUT_RIGHT,I,0,BAL,CLE,"[BAL , CLE]"
17,2018123000,BAL,play_type_pass,SHOTGUN,"1 RB, 0 TE, 4 WR",7.0,7.0,"3 DL, 3 LB, 5 DB",TRADITIONAL,I,0,BAL,CLE,"[BAL , CLE]"
17,2018123000,CLE,play_type_pass,EMPTY,"1 RB, 1 TE, 3 WR",5.0,5.0,"1 DL, 4 LB, 6 DB",TRADITIONAL,I,0,BAL,CLE,"[BAL , CLE]"
17,2018123000,CLE,play_type_pass,EMPTY,"1 RB, 1 TE, 3 WR",7.0,3.0,"1 DL, 4 LB, 6 DB",SCRAMBLE_ROLLOUT_RIGHT,C,38,BAL,CLE,"[BAL , CLE]"
17,2018123000,CLE,play_type_pass,EMPTY,"1 RB, 1 TE, 3 WR",5.0,4.0,"2 DL, 4 LB, 5 DB",TRADITIONAL,C,28,BAL,CLE,"[BAL , CLE]"
17,2018123000,BAL,play_type_pass,PISTOL,"1 RB, 2 TE, 2 WR",5.0,5.0,"4 DL, 3 LB, 4 DB",TRADITIONAL,C,7,BAL,CLE,"[BAL , CLE]"
17,2018123000,BAL,play_type_pass,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,5.0,"4 DL, 2 LB, 5 DB",TRADITIONAL,I,0,BAL,CLE,"[BAL , CLE]"
17,2018123000,BAL,play_type_pass,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,5.0,"4 DL, 2 LB, 5 DB",TRADITIONAL,C,5,BAL,CLE,"[BAL , CLE]"
17,2018123000,BAL,play_type_pass,SHOTGUN,"1 RB, 1 TE, 3 WR",7.0,6.0,"3 DL, 3 LB, 5 DB",TRADITIONAL,C,7,BAL,CLE,"[BAL , CLE]"
17,2018123000,CLE,play_type_pass,EMPTY,"1 RB, 1 TE, 3 WR",6.0,4.0,"1 DL, 4 LB, 6 DB",TRADITIONAL,C,19,BAL,CLE,"[BAL , CLE]"
17,2018123000,CLE,play_type_pass,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,4.0,"2 DL, 4 LB, 5 DB",TRADITIONAL,C,3,BAL,CLE,"[BAL , CLE]"
17,2018123000,CLE,play_type_pass,EMPTY,"1 RB, 1 TE, 3 WR",6.0,5.0,"2 DL, 4 LB, 5 DB",TRADITIONAL,I,0,BAL,CLE,"[BAL , CLE]"
17,2018123000,CLE,play_type_pass,SHOTGUN,"2 RB, 0 TE, 3 WR",7.0,4.0,"1 DL, 4 LB, 6 DB",TRADITIONAL,I,0,BAL,CLE,"[BAL , CLE]"
17,2018123000,BAL,play_type_pass,SHOTGUN,"1 RB, 1 TE, 3 WR",7.0,4.0,"4 DL, 2 LB, 5 DB",TRADITIONAL,C,9,BAL,CLE,"[BAL , CLE]"
17,2018123000,BAL,play_type_pass,SHOTGUN,"1 RB, 1 TE, 3 WR",4.0,4.0,"4 DL, 2 LB, 5 DB",TRADITIONAL,C,2,BAL,CLE,"[BAL , CLE]"
17,2018123000,CLE,play_type_pass,SINGLEBACK,"1 RB, 2 TE, 2 WR",6.0,4.0,"2 DL, 4 LB, 5 DB",DESIGNED_ROLLOUT_RIGHT,C,19,BAL,CLE,"[BAL , CLE]"
17,2018123000,CLE,play_type_pass,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,5.0,"2 DL, 4 LB, 5 DB",TRADITIONAL,C,-2,BAL,CLE,"[BAL , CLE]"
17,2018123000,CLE,play_type_pass,SHOTGUN,"1 RB, 1 TE, 3 WR",5.0,5.0,"1 DL, 4 LB, 6 DB",TRADITIONAL,IN,0,BAL,CLE,"[BAL , CLE]"
17,2018123000,BAL,play_type_pass,PISTOL,"1 RB, 2 TE, 2 WR",8.0,4.0,"4 DL, 3 LB, 4 DB",SCRAMBLE,C,13,BAL,CLE,"[BAL , CLE]"
17,2018123000,BAL,play_type_pass,SHOTGUN,"1 RB, 1 TE, 3 WR",7.0,5.0,"4 DL, 3 LB, 4 DB",TRADITIONAL,C,25,BAL,CLE,"[BAL , CLE]"
17,2018123000,CLE,play_type_pass,SHOTGUN,"1 RB, 1 TE, 3 WR",5.0,4.0,"1 DL, 4 LB, 6 DB",TRADITIONAL,I,0,BAL,CLE,"[BAL , CLE]"
17,2018123000,CLE,play_type_pass,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,5.0,"1 DL, 4 LB, 6 DB",TRADITIONAL,I,0,BAL,CLE,"[BAL , CLE]"
17,2018123000,CLE,play_type_pass,SHOTGUN,"1 RB, 1 TE, 3 WR",7.0,8.0,"1 DL, 4 LB, 6 DB",TRADITIONAL,I,0,BAL,CLE,"[BAL , CLE]"
17,2018123000,BAL,play_type_pass,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,4.0,"3 DL, 3 LB, 5 DB",TRADITIONAL,C,9,BAL,CLE,"[BAL , CLE]"
17,2018123000,BAL,play_type_sack,SHOTGUN,"1 RB, 1 TE, 3 WR",5.0,4.0,"3 DL, 3 LB, 5 DB",TRADITIONAL,S,-7,BAL,CLE,"[BAL , CLE]"
17,2018123000,BAL,play_type_pass,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,4.0,"3 DL, 3 LB, 5 DB",TRADITIONAL,I,0,BAL,CLE,"[BAL , CLE]"
17,2018123000,BAL,play_type_pass,SHOTGUN,"1 RB, 0 TE, 4 WR",5.0,7.0,"3 DL, 3 LB, 5 DB",TRADITIONAL,I,0,BAL,CLE,"[BAL , CLE]"
17,2018123000,CLE,play_type_pass,SHOTGUN,"1 RB, 1 TE, 3 WR",5.0,4.0,"1 DL, 4 LB, 6 DB",TRADITIONAL,C,21,BAL,CLE,"[BAL , CLE]"
17,2018123000,CLE,play_type_pass,SHOTGUN,"1 RB, 1 TE, 3 WR",5.0,5.0,"1 DL, 4 LB, 6 DB",SCRAMBLE_ROLLOUT_RIGHT,I,0,BAL,CLE,"[BAL , CLE]"
17,2018123000,CLE,play_type_pass,EMPTY,"1 RB, 1 TE, 3 WR",5.0,3.0,"1 DL, 4 LB, 6 DB",SCRAMBLE_ROLLOUT_RIGHT,C,40,BAL,CLE,"[BAL , CLE]"
17,2018123000,BAL,play_type_pass,PISTOL,"1 RB, 2 TE, 2 WR",7.0,5.0,"3 DL, 3 LB, 5 DB",TRADITIONAL,C,8,BAL,CLE,"[BAL , CLE]"
17,2018123000,BAL,play_type_pass,SHOTGUN,"2 RB, 1 TE, 2 WR",7.0,4.0,"3 DL, 3 LB, 5 DB",TRADITIONAL,I,0,BAL,CLE,"[BAL , CLE]"
17,2018123000,BAL,play_type_pass,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,5.0,"3 DL, 3 LB, 5 DB",SCRAMBLE_ROLLOUT_RIGHT,I,0,BAL,CLE,"[BAL , CLE]"
17,2018123000,CLE,play_type_pass,EMPTY,"1 RB, 1 TE, 3 WR",6.0,4.0,"2 DL, 4 LB, 5 DB",TRADITIONAL,C,48,BAL,CLE,"[BAL , CLE]"
17,2018123000,BAL,play_type_pass,PISTOL,"1 RB, 2 TE, 2 WR",5.0,4.0,"4 DL, 2 LB, 5 DB",TRADITIONAL,I,0,BAL,CLE,"[BAL , CLE]"
17,2018123000,BAL,play_type_sack,EMPTY,"1 RB, 1 TE, 3 WR",6.0,6.0,"3 DL, 3 LB, 5 DB",TRADITIONAL,S,-5,BAL,CLE,"[BAL , CLE]"
17,2018123000,CLE,play_type_pass,SHOTGUN,"1 RB, 2 TE, 2 WR",5.0,5.0,"2 DL, 4 LB, 5 DB",TRADITIONAL,C,3,BAL,CLE,"[BAL , CLE]"
17,2018123000,CLE,play_type_pass,SHOTGUN,"1 RB, 1 TE, 3 WR",5.0,5.0,"1 DL, 4 LB, 6 DB",TRADITIONAL,I,0,BAL,CLE,"[BAL , CLE]"
17,2018123000,BAL,play_type_pass,SHOTGUN,"1 RB, 1 TE, 3 WR",7.0,7.0,"3 DL, 3 LB, 5 DB",TRADITIONAL,C,10,BAL,CLE,"[BAL , CLE]"
17,2018123000,CLE,play_type_pass,SINGLEBACK,"1 RB, 2 TE, 2 WR",6.0,3.0,"2 DL, 4 LB, 5 DB",TRADITIONAL,C,42,BAL,CLE,"[BAL , CLE]"
17,2018123000,CLE,play_type_pass,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,4.0,"2 DL, 4 LB, 5 DB",TRADITIONAL,C,-2,BAL,CLE,"[BAL , CLE]"
17,2018123000,CLE,play_type_pass,SHOTGUN,"1 RB, 1 TE, 3 WR",4.0,5.0,"1 DL, 4 LB, 6 DB",TRADITIONAL,C,11,BAL,CLE,"[BAL , CLE]"
