nflId,height,weight,birthDate,collegeName,position,displayName,team_role
2539308,74,234,1990-09-08,Southern California,QB,Matt Barkley,Offense
2541848,75,235,1990-07-18,West Alabama,OLB,Deon Lacey,Defense
2542246,61,224,1990-10-27,California-Davis,P,Colton Schmidt,Special
2556714,75,259,1993-04-24,Wyoming,DE,Eddie Yarbrough,Defense
2540287,72,203,1988-11-25,California (PA),FS,Rontez Miles,Defense
2556614,75,252,1992-11-17,Auburn,LB,Cassanova McKinzy,Defense
81294,74,215,1985-10-13,Michigan State,QB,Brian Hoyer,Offense
2552313,72,235,1992-04-18,USC,MLB,Hayes Pullard,Defense
2558091,74,225,1996-01-06,Ohio State,WR,Noah Brown,Offense
2560887,71,189,1996-08-07,Georgia State,CB,Chandon Sullivan,Defense
2555333,71,185,1994-07-06,Baylor,WR,Corey Coleman,Offense
2557987,69,205,1994-09-03,North Carolina State,RB,Matt Dayes,Offense
2561671,74,200,1996-01-30,Illinois,WR,Malik Turner,Offense
2558274,72,202,1994-08-05,Washington State,FS,Shalom Luani,Defense
2558144,78,257,1994-10-24,Ashland,TE,Adam Shaheen,Offense
2561527,72,198,1995-08-04,Southeast Missouri,CB,Mike Ford,Defense
79583,74,309,1986-11-23,LSU,DT,Ricky Jean Francois,Defense
2535718,75,350,1988-11-29,William Penn,DT,Damon Harrison,Defense
2552375,61,215,1990-06-23,Auburn,RB,Cameron Artis-Payne,Offense
2530474,75,260,1987-09-06,Troy,DE,Mario Addison,Defense
2540159,72,246,1990-12-03,Louisiana State,MLB,Kevin Minter,Defense
2560847,72,200,1995-12-07,Southern Methodist,WR,Trey Quinn,Offense
2556841,69,215,1994-02-13,Oregon,RB,Byron Marshall,Offense
497123,73,212,1986-09-05,Texas,QB,Colt McCoy,Offense
2560961,76,216,1994-09-16,Oklahoma State,WR,Marcell Ateman,Offense
2532878,61,194,1990-03-30,Iowa State,CB,Leonard Johnson,Defense
2561300,74,208,1996-03-17,Penn State,WR,Saeed Blacknall,Offense
2550364,73,250,1990-08-13,Iowa,LS,Casey Kreiter,Special
2559200,72,231,1994-02-21,Northwestern,LB,Joe Jones,Defense
2560944,73,213,1995-04-19,California-Davis,P,Colby Wadman,Special
2553877,73,240,1991-08-15,Cal Poly,ILB,Nick Dzubnar,Defense
2558303,74,210,1991-01-03,Emporia State,CB,Jeff Richards,Defense
2559197,72,232,1995-02-10,Weber State,LB,Tre'Von Johnson,Defense
2553790,74,190,1993-01-15,Pittsburg State,CB,DeVante Bausby,Defense
2552396,77,258,1993-04-09,Notre Dame,TE,Ben Koyack,Offense
2561003,72,235,1995-09-11,Alabama,LB,Shaun Dion Hamilton,Defense
2558112,73,219,1995-11-09,Wyoming,HB,Brian Hill,Offense
2556805,75,190,1991-08-22,Cincinnati,WR,Johnny Holton,Offense
2558950,73,215,1994-09-11,Arkansas,WR,Keon Hatcher,Offense
2541302,73,336,1989-02-21,Missouri Southern,DT,Brandon Williams,Defense
2495228,75,268,1989-05-10,Pittsburgh,DE,Jabaal Sheard,Defense
2539310,80,295,1987-07-14,Southern Methodist,DT,Margus Hunt,Defense
2550646,77,285,1990-07-15,Mississippi State,DT,Denico Autry,Defense
2560791,75,277,1995-01-30,Ohio State,DT,Tyquan Lewis,Defense
2558189,76,224,1994-04-05,Connecticut,DB,Obi Melifonwu,Defense
2550313,76,257,1992-01-22,California,TE,Richard Rodgers,Offense
2560938,72,194,1995-11-16,North Texas,RB,Jeff Wilson,Offense
2540170,73,205,1991-12-08,North Carolina State,CB,David Amerson,Defense
2508109,77,295,1989-05-06,Ohio State,DT,Cameron Heyward,Defense
2550545,74,185,1991-03-16,Rice,K,Chris Boswell,Special
2553348,77,195,1991-03-18,Eastern Kentucky,P,Jordan Berry,Special
2556421,76,245,1992-08-20,Portland State,LS,Kameron Canaday,Special
2506969,73,222,1982-08-13,Nebraska,P,Sam Koch,Special
2508008,76,233,1986-04-26,Tennessee,LS,Morgan Cox,Special
2533033,74,213,1990-02-12,Baylor,QB,Robert Griffin III,Offense
2555419,71,207,1995-03-07,South Carolina,WR,Pharoh Cooper,Offense
2553548,76,209,1992-02-17,Wisconsin-Whitewater,WR,Jake Kumerow,Offense
2532928,61,210,1988-12-17,Oregon,SS,Eddie Pleasant,Defense
2552273,75,260,1991-03-13,Missouri,OLB,Markus Golden,Defense
2558071,74,195,1996-02-09,Virginia Tech,WR,Isaiah Ford,Offense
2558097,74,239,1994-04-27,Georgia Southern,ILB,Ukeme Eligwe,Defense
2552427,74,192,1992-07-02,Michigan State,CB,Tony Lippett,Defense
2560950,73,248,1997-09-12,Toledo,OLB,Ola Adeniyi,Defense
2560956,74,215,1996-08-07,Penn State,DB,Marcus Allen,Defense
2559013,69,186,1995-01-25,Florida State,WR,Bobo Wilson,Offense
2559066,75,208,1993-02-24,Alabama,WR,Gehrig Dieter,Offense
89758,74,297,1987-01-06,Memphis,DT,Clinton McDonald,Defense
2556440,70,195,1993-08-15,Arkansas State,RB,J.D. McKissic,Offense
2561644,75,205,1996-11-07,Virginia Tech,CB,Adonis Alexander,Defense
79858,74,232,1986-11-11,USC,QB,Mark Sanchez,Offense
2540163,74,315,1989-12-28,LSU,NT,Bennie Logan,Defense
2552326,75,320,1991-12-14,Maryland,DT,Darius Kilgo,Defense
2556368,76,314,1994-05-08,Penn State,NT,Austin Johnson,Defense
2561042,75,251,1995-01-27,North Dakota State,LB,Nick DeLuca,Defense
2543717,75,252,1993-01-17,Georgia Tech,OLB,Jeremiah Attaochu,Defense
2553900,77,247,1992-05-26,James Madison,TE,Daniel Brown,Offense
2533433,76,352,1989-11-16,"Regina, Can.",DT,Akiem Hicks,Defense
2555335,75,296,1993-10-22,Florida,DE,Jonathan Bullard,Defense
2560821,75,313,1996-09-14,Delaware,DT,Bilal Nichols,Defense
2555545,71,186,1993-12-28,Mississippi State,S,Will Redmond,Defense
2560935,71,224,1995-04-15,Louisiana State,RB,Darrel Williams,Offense
2532797,71,220,1990-01-26,Mississippi,RB,Brandon Bolden,Offense
2561316,70,185,1996-02-02,Utah State,CB,Jalen Davis,Defense
264,75,219,1986-05-15,San Diego,QB,Josh Johnson,Offense
2560786,74,219,1995-03-17,Richmond,QB,Kyle Lauletta,Offense
2560762,74,240,1996-11-15,Texas,LB,Malik Jefferson,Defense
2558284,73,245,1994-03-09,Utah,LB,Pita Taumoepenu,Defense
2561279,75,210,1995-12-30,Arkansas-Monticello,WR,Jalen Tolliver,Offense
2561283,74,214,1996-06-09,Washington,LB,Zeke Turner,Defense
2495229,74,249,1988-01-02,LSU,MLB,Kelvin Sheppard,Defense
2552408,78,255,1992-09-13,Georgia Tech,TE,Darren Waller,Offense
496723,72,212,1988-12-29,Tennessee,SS,Eric Berry,Defense
2550268,61,205,1991-06-02,Abilene Christian,RB,Charcandrick West,Offense
2550242,76,332,1991-05-09,Colorado State-Pueblo,DT,Mike Pennel,Defense
2560743,74,249,1995-09-27,Auburn,LB,Jeff Holland,Defense
2556371,72,200,1992-09-09,Texas A&M,CB,Brandon Williams,Defense
2539275,79,225,1989-12-12,North Carolina State,QB,Mike Glennon,Offense
2551359,75,250,1991-05-25,Southern Connecticut State,TE,Jerome Cunningham,Offense
2559880,61,219,1994-04-18,Texas A&M,RB,Keith Ford,Offense
2561107,73,222,1993-12-23,Louisiana State,LB,Corey Thompson,Defense
2543503,78,259,1990-12-22,Stanford,DE,Trent Murphy,Defense
2555218,72,239,1993-10-26,Northwestern,FB,Danny Vitale,Offense
2558858,61,195,1994-06-25,Auburn,CB,Joshua Holsey,Defense
2561329,78,265,1995-03-26,Pittsburgh,TE,Matt Flanagan,Offense
2541135,74,203,1989-06-06,Texas Tech,FS,Cody Davis,Defense
2495485,76,257,1990-05-18,North Carolina,DE,Robert Quinn,Defense
2550365,72,200,1992-06-23,Vanderbilt,S,Kenny Ladler,Defense
2553737,61,187,1992-12-23,Louisville,WR,Eli Rogers,Offense
2559163,73,199,1995-11-11,USC,RB,Justin Davis,Offense
2560777,70,205,1996-10-04,Tennessee,RB,John Kelly,Offense
2553442,74,233,1991-09-30,Oregon State,OLB,D.J. Alexander,Defense
2559141,75,229,1994-10-31,Illinois State,MLB,B.J. Bello,Defense
2505010,79,295,1980-01-18,North Carolina,DE,Julius Peppers,Defense
2539296,75,315,1989-02-02,Purdue,DT,Kawann Short,Defense
2507837,73,310,1986-11-18,Mississippi State,NT,Kyle Love,Defense
2559037,72,227,1994-12-15,Oklahoma,ILB,Ahmad Thomas,Defense
2552317,72,232,1991-05-25,Penn State,MLB,Mike Hull,Defense
2561177,75,211,1996-03-08,Houston,QB,Kyle Allen,Offense
496796,74,254,1988-08-13,Texas Christian,DE,Jerry Hughes,Defense
2557994,73,236,1996-04-24,Texas,RB,D'Onta Foreman,Offense
2555427,78,227,1993-10-07,Indiana,QB,Nate Sudfeld,Offense
2555486,77,245,1993-07-30,South Carolina State,TE,Temarrick Hemingway,Offense
2560779,77,240,1996-05-03,Louisiana State,DE,Arden Key,Defense
2561403,72,205,1995-08-08,Fresno State,WR,Da'Mari Scott,Offense
2506931,73,303,1983-06-10,Louisiana State,DT,Kyle Williams,Defense
2505801,76,258,1981-08-17,Texas A&M,LS,Don Muhlbach,Special
2506677,70,201,1984-08-10,Central Florida,K,Matt Prater,Special
2541311,73,211,1990-02-27,Appalachian State,P,Sam Martin,Special
2560783,75,205,1996-01-28,Oklahoma State,WR,Chris Lacy,Offense
2560787,77,227,1995-12-11,Iowa State,WR,Allen Lazard,Offense
2561585,70,195,1994-08-08,Utah State,DB,Dallin Leavitt,Defense
252,75,222,1985-07-02,Michigan,QB,Chad Henne,Offense
2558819,74,188,1994-12-04,Mississippi,CB,Derrick Jones,Defense
2552397,76,252,1991-10-01,Miami,TE,Clive Walford,Offense
2557850,67,208,1992-11-24,Coastal Carolina,RB,De'Angelo Henderson Sr.,Offense
2556530,61,190,1993-08-30,Memphis,WR,Mose Frazier,Offense
2535890,73,210,1989-02-01,Appalachian State,RB,Travaris Cadet,Offense
2560875,72,240,1997-04-20,North Carolina,LB,Andre Smith,Defense
2549982,76,230,1991-07-01,Southern Methodist,QB,Garrett Gilbert,Offense
2556273,72,230,1993-12-01,Eastern Michigan,RB,Darius Jackson,Offense
2556672,76,218,1992-09-29,Toledo,WR,Alonzo Russell,Offense
2550647,74,253,1989-08-17,Boston College,OLB,Kasim Edebali,Defense
2552379,72,211,1991-12-06,Michigan State,RB,Jeremy Langford,Offense
496816,76,300,1988-02-25,Oklahoma,DT,Gerald McCoy,Defense
496843,77,275,1989-01-01,South Florida,OLB,Jason Pierre-Paul,Defense
2532825,75,279,1988-06-30,Marshall,DE,Vinny Curry,Defense
2560909,76,347,1995-02-05,Washington,DT,Vita Vea,Defense
2560716,74,237,1996-10-13,Western Michigan,TE,Donnie Ernsberger,Offense
2561359,72,180,1995-03-19,Texas Southern,WR,Darvin Kidsy,Offense
2561394,71,205,1996-08-29,South Alabama,DB,Jeremy Reaves,Defense
2541903,73,220,1990-04-18,Oklahoma,P,Tress Way,Special
2543725,75,258,1992-03-31,Louisville,LB,Marcus Smith,Defense
2553798,74,235,1991-09-17,Vanderbilt,LS,Andrew East,Special
2556814,74,200,1994-05-17,Duke,WR,Max McCaffrey,Offense
2552576,78,231,1992-04-25,Oregon State,QB,Sean Mannion,Offense
2561469,69,187,1993-03-15,Alabama-Birmingham,CB,Darious Williams,Defense
2558095,74,196,1995-10-12,LSU,WR,Malachi Dupre,Offense
