,week,gameId,possessionTeam,playType,offenseFormation,personnelO,defendersInTheBox,numberOfPassRushers,personnelD,typeDropback,passResult,offensePlayResult,homeTeam,guestTeam,matches,quarter,down
17812,17,2018123007,NO,play_type_sack,SHOTGUN,"1 RB, 1 TE, 3 WR",5.0,4.0,"3 DL, 3 LB, 5 DB",SCRAMBLE_ROLLOUT_RIGHT,S,-2,NO,CAR,"[NO , CAR]",2,3
17813,17,2018123007,CAR,play_type_pass,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,4.0,"4 DL, 2 LB, 5 DB",TRADITIONAL,C,19,NO,CAR,"[NO , CAR]",2,1
17814,17,2018123007,CAR,play_type_pass,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,5.0,"4 DL, 2 LB, 5 DB",TRADITIONAL,C,8,NO,CAR,"[NO , CAR]",2,2
17815,17,2018123007,CAR,play_type_pass,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,4.0,"4 DL, 2 LB, 5 DB",TRADITIONAL,I,0,NO,CAR,"[NO , CAR]",2,1
17816,17,2018123007,CAR,play_type_pass,SHOTGUN,"1 RB, 1 TE, 3 WR",8.0,6.0,"4 DL, 2 LB, 5 DB",TRADITIONAL,I,0,NO,CAR,"[NO , CAR]",2,2
17817,17,2018123007,CAR,play_type_pass,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,4.0,"4 DL, 2 LB, 5 DB",TRADITIONAL,C,5,NO,CAR,"[NO , CAR]",2,3
17818,17,2018123007,NO,play_type_pass,SINGLEBACK,"1 RB, 2 TE, 2 WR",6.0,5.0,"4 DL, 3 LB, 4 DB",SCRAMBLE_ROLLOUT_RIGHT,C,11,NO,CAR,"[NO , CAR]",3,2
17819,17,2018123007,NO,play_type_pass,SHOTGUN,"1 RB, 2 TE, 2 WR",6.0,4.0,"4 DL, 3 LB, 4 DB",SCRAMBLE_ROLLOUT_RIGHT,I,0,NO,CAR,"[NO , CAR]",3,1
17820,17,2018123007,CAR,play_type_pass,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,3.0,"4 DL, 2 LB, 5 DB",TRADITIONAL,C,-1,NO,CAR,"[NO , CAR]",3,2
17821,17,2018123007,CAR,play_type_pass,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,4.0,"4 DL, 2 LB, 5 DB",TRADITIONAL,I,0,NO,CAR,"[NO , CAR]",3,3
17822,17,2018123007,NO,play_type_pass,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,5.0,"4 DL, 2 LB, 5 DB",TRADITIONAL,I,0,NO,CAR,"[NO , CAR]",3,3
17823,17,2018123007,CAR,play_type_pass,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,5.0,"4 DL, 2 LB, 5 DB",TRADITIONAL,I,0,NO,CAR,"[NO , CAR]",3,3
17824,17,2018123007,NO,play_type_pass,SINGLEBACK,"1 RB, 2 TE, 2 WR",7.0,4.0,"4 DL, 3 LB, 4 DB",TRADITIONAL,I,0,NO,CAR,"[NO , CAR]",3,1
17825,17,2018123007,NO,play_type_pass,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,6.0,"4 DL, 2 LB, 5 DB",TRADITIONAL,I,0,NO,CAR,"[NO , CAR]",3,3
17826,17,2018123007,CAR,play_type_pass,I_FORM,"1 RB, 2 TE, 2 WR",7.0,4.0,"4 DL, 3 LB, 4 DB",TRADITIONAL,C,3,NO,CAR,"[NO , CAR]",3,1
17827,17,2018123007,CAR,play_type_pass,SHOTGUN,"1 RB, 1 TE, 3 WR",7.0,5.0,"4 DL, 2 LB, 5 DB",TRADITIONAL,C,53,NO,CAR,"[NO , CAR]",3,1
17828,17,2018123007,NO,play_type_pass,SINGLEBACK,"1 RB, 1 TE, 3 WR",6.0,4.0,"4 DL, 2 LB, 5 DB",SCRAMBLE_ROLLOUT_RIGHT,C,13,NO,CAR,"[NO , CAR]",3,1
17829,17,2018123007,NO,play_type_pass,EMPTY,"1 RB, 2 TE, 2 WR",6.0,4.0,"4 DL, 3 LB, 4 DB",TRADITIONAL,C,4,NO,CAR,"[NO , CAR]",3,2
17830,17,2018123007,NO,play_type_pass,SHOTGUN,"2 QB, 1 RB, 0 TE, 3 WR",6.0,4.0,"3 DL, 3 LB, 5 DB",TRADITIONAL,C,7,NO,CAR,"[NO , CAR]",3,3
17831,17,2018123007,NO,play_type_pass,I_FORM,"2 RB, 1 TE, 2 WR",7.0,4.0,"4 DL, 3 LB, 4 DB",SCRAMBLE_ROLLOUT_RIGHT,C,6,NO,CAR,"[NO , CAR]",4,2
17832,17,2018123007,NO,play_type_pass,EMPTY,"1 RB, 1 TE, 3 WR",6.0,4.0,"4 DL, 2 LB, 5 DB",TRADITIONAL,C,9,NO,CAR,"[NO , CAR]",4,3
17833,17,2018123007,CAR,play_type_pass,SHOTGUN,"1 RB, 2 TE, 2 WR",8.0,6.0,"4 DL, 3 LB, 4 DB",DESIGNED_ROLLOUT_RIGHT,I,0,NO,CAR,"[NO , CAR]",4,1
17834,17,2018123007,CAR,play_type_pass,I_FORM,"2 RB, 2 TE, 1 WR",9.0,9.0,"5 DL, 3 LB, 3 DB",TRADITIONAL,C,31,NO,CAR,"[NO , CAR]",4,3
17835,17,2018123007,CAR,play_type_sack,SINGLEBACK,"1 RB, 2 TE, 2 WR",8.0,6.0,"4 DL, 3 LB, 4 DB",SCRAMBLE,S,-5,NO,CAR,"[NO , CAR]",4,2
17836,17,2018123007,NO,play_type_pass,SINGLEBACK,"1 RB, 2 TE, 2 WR",8.0,4.0,"4 DL, 3 LB, 4 DB",TRADITIONAL,C,12,NO,CAR,"[NO , CAR]",4,2
17837,17,2018123007,NO,play_type_pass,I_FORM,"2 RB, 2 TE, 1 WR",7.0,4.0,"4 DL, 3 LB, 4 DB",TRADITIONAL,IN,0,NO,CAR,"[NO , CAR]",4,1
17838,17,2018123007,CAR,play_type_pass,SINGLEBACK,"1 RB, 2 TE, 2 WR",8.0,4.0,"4 DL, 3 LB, 4 DB",DESIGNED_ROLLOUT_RIGHT,I,0,NO,CAR,"[NO , CAR]",4,2
17839,17,2018123007,CAR,play_type_pass,SHOTGUN,"1 RB, 1 TE, 3 WR",8.0,6.0,"4 DL, 2 LB, 5 DB",TRADITIONAL,C,9,NO,CAR,"[NO , CAR]",4,3
17840,17,2018123008,NYG,play_type_pass,SINGLEBACK,"1 RB, 1 TE, 3 WR",7.0,4.0,"4 DL, 2 LB, 5 DB",DESIGNED_ROLLOUT_RIGHT,C,24,NYG,DAL,"[NYG , DAL]",1,1
17841,17,2018123008,NYG,play_type_pass,I_FORM,"2 RB, 2 TE, 1 WR",7.0,3.0,"4 DL, 3 LB, 4 DB",DESIGNED_ROLLOUT_RIGHT,C,5,NYG,DAL,"[NYG , DAL]",1,2
17842,17,2018123008,NYG,play_type_pass,SHOTGUN,"1 RB, 2 TE, 2 WR",6.0,4.0,"4 DL, 2 LB, 5 DB",TRADITIONAL,IN,0,NYG,DAL,"[NYG , DAL]",1,3
17843,17,2018123008,DAL,play_type_pass,SINGLEBACK,"1 RB, 1 TE, 3 WR",7.0,5.0,"2 DL, 4 LB, 5 DB",TRADITIONAL,C,3,NYG,DAL,"[NYG , DAL]",1,1
17844,17,2018123008,DAL,play_type_pass,SINGLEBACK,"1 RB, 1 TE, 3 WR",7.0,4.0,"2 DL, 4 LB, 5 DB",DESIGNED_ROLLOUT_RIGHT,C,17,NYG,DAL,"[NYG , DAL]",1,1
17845,17,2018123008,DAL,play_type_pass,SINGLEBACK,"1 RB, 1 TE, 3 WR",7.0,4.0,"2 DL, 4 LB, 5 DB",TRADITIONAL,I,0,NYG,DAL,"[NYG , DAL]",1,1
17846,17,2018123008,DAL,play_type_pass,SHOTGUN,"1 RB, 1 TE, 3 WR",4.0,6.0,"1 DL, 3 LB, 7 DB",TRADITIONAL,I,0,NYG,DAL,"[NYG , DAL]",1,3
17847,17,2018123008,NYG,play_type_pass,SHOTGUN,"1 RB, 1 TE, 3 WR",5.0,4.0,"4 DL, 2 LB, 5 DB",TRADITIONAL,C,12,NYG,DAL,"[NYG , DAL]",1,1
17848,17,2018123008,NYG,play_type_pass,SHOTGUN,"1 RB, 2 TE, 2 WR",7.0,4.0,"4 DL, 3 LB, 4 DB",TRADITIONAL,C,9,NYG,DAL,"[NYG , DAL]",1,2
17849,17,2018123008,NYG,play_type_pass,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,4.0,"4 DL, 2 LB, 5 DB",TRADITIONAL,C,12,NYG,DAL,"[NYG , DAL]",1,2
17850,17,2018123008,NYG,play_type_sack,SINGLEBACK,"1 RB, 1 TE, 3 WR",7.0,5.0,"4 DL, 2 LB, 5 DB",TRADITIONAL,S,-3,NYG,DAL,"[NYG , DAL]",1,2
17851,17,2018123008,DAL,play_type_pass,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,4.0,"2 DL, 4 LB, 5 DB",TRADITIONAL,C,8,NYG,DAL,"[NYG , DAL]",1,1
17852,17,2018123008,DAL,play_type_pass,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,4.0,"3 DL, 3 LB, 5 DB",DESIGNED_ROLLOUT_LEFT,I,0,NYG,DAL,"[NYG , DAL]",1,1
17853,17,2018123008,DAL,play_type_sack,SHOTGUN,"1 RB, 1 TE, 3 WR",7.0,4.0,"3 DL, 3 LB, 5 DB",SCRAMBLE,S,-1,NYG,DAL,"[NYG , DAL]",1,2
17854,17,2018123008,DAL,play_type_pass,SHOTGUN,"1 RB, 2 TE, 2 WR",5.0,4.0,"2 DL, 3 LB, 6 DB",SCRAMBLE_ROLLOUT_RIGHT,I,0,NYG,DAL,"[NYG , DAL]",1,3
17855,17,2018123008,NYG,play_type_pass,I_FORM,"2 RB, 1 TE, 2 WR",8.0,5.0,"4 DL, 3 LB, 4 DB",TRADITIONAL,C,6,NYG,DAL,"[NYG , DAL]",1,1
17856,17,2018123008,NYG,play_type_pass,SHOTGUN,"1 RB, 1 TE, 3 WR",4.0,4.0,"4 DL, 1 LB, 6 DB",TRADITIONAL,I,0,NYG,DAL,"[NYG , DAL]",2,3
17857,17,2018123008,DAL,play_type_pass,SHOTGUN,"0 RB, 2 TE, 3 WR",7.0,4.0,"2 DL, 4 LB, 5 DB",TRADITIONAL,I,0,NYG,DAL,"[NYG , DAL]",2,1
17858,17,2018123008,DAL,play_type_pass,SINGLEBACK,"1 RB, 1 TE, 3 WR",7.0,4.0,"3 DL, 3 LB, 5 DB",DESIGNED_ROLLOUT_RIGHT,C,16,NYG,DAL,"[NYG , DAL]",2,2
17859,17,2018123008,DAL,play_type_pass,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,4.0,"3 DL, 3 LB, 5 DB",TRADITIONAL,I,0,NYG,DAL,"[NYG , DAL]",2,1
17860,17,2018123008,DAL,play_type_pass,SHOTGUN,"1 RB, 1 TE, 3 WR",7.0,6.0,"2 DL, 4 LB, 5 DB",TRADITIONAL,I,0,NYG,DAL,"[NYG , DAL]",2,2
17861,17,2018123008,DAL,play_type_pass,EMPTY,"0 RB, 1 TE, 4 WR",4.0,4.0,"2 DL, 3 LB, 6 DB",TRADITIONAL,C,10,NYG,DAL,"[NYG , DAL]",2,3
17862,17,2018123008,DAL,play_type_pass,SHOTGUN,"1 RB, 1 TE, 3 WR",7.0,4.0,"2 DL, 4 LB, 5 DB",TRADITIONAL,C,3,NYG,DAL,"[NYG , DAL]",2,3
17863,17,2018123008,DAL,play_type_pass,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,4.0,"2 DL, 4 LB, 5 DB",TRADITIONAL,C,10,NYG,DAL,"[NYG , DAL]",2,2
17864,17,2018123008,DAL,play_type_pass,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,3.0,"2 DL, 4 LB, 5 DB",TRADITIONAL,I,0,NYG,DAL,"[NYG , DAL]",2,2
17865,17,2018123008,DAL,play_type_pass,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,4.0,"2 DL, 4 LB, 5 DB",TRADITIONAL,C,13,NYG,DAL,"[NYG , DAL]",2,3
17866,17,2018123008,NYG,play_type_pass,I_FORM,"2 RB, 1 TE, 2 WR",8.0,4.0,"4 DL, 3 LB, 4 DB",TRADITIONAL,I,0,NYG,DAL,"[NYG , DAL]",2,2
17867,17,2018123008,NYG,play_type_pass,SHOTGUN,"1 RB, 1 TE, 3 WR",5.0,5.0,"4 DL, 1 LB, 6 DB",SCRAMBLE_ROLLOUT_RIGHT,I,0,NYG,DAL,"[NYG , DAL]",2,3
17868,17,2018123008,DAL,play_type_pass,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,4.0,"2 DL, 4 LB, 5 DB",TRADITIONAL,C,13,NYG,DAL,"[NYG , DAL]",2,2
17869,17,2018123008,DAL,play_type_pass,SHOTGUN,"1 RB, 1 TE, 3 WR",5.0,6.0,"2 DL, 3 LB, 6 DB",TRADITIONAL,C,18,NYG,DAL,"[NYG , DAL]",2,3
17870,17,2018123008,DAL,play_type_sack,EMPTY,"1 RB, 1 TE, 3 WR",6.0,4.0,"2 DL, 4 LB, 5 DB",TRADITIONAL,S,-4,NYG,DAL,"[NYG , DAL]",2,2
17871,17,2018123008,DAL,play_type_pass,EMPTY,"1 RB, 1 TE, 3 WR",5.0,4.0,"2 DL, 3 LB, 6 DB",TRADITIONAL,C,10,NYG,DAL,"[NYG , DAL]",2,3
17872,17,2018123008,DAL,play_type_pass,SHOTGUN,"1 RB, 1 TE, 3 WR",7.0,4.0,"2 DL, 4 LB, 5 DB",TRADITIONAL,I,0,NYG,DAL,"[NYG , DAL]",2,2
17873,17,2018123008,DAL,play_type_pass,EMPTY,"0 RB, 2 TE, 3 WR",6.0,4.0,"2 DL, 3 LB, 6 DB",TRADITIONAL,C,19,NYG,DAL,"[NYG , DAL]",2,3
17874,17,2018123008,NYG,play_type_pass,SHOTGUN,"1 RB, 1 TE, 3 WR",7.0,4.0,"4 DL, 2 LB, 5 DB",TRADITIONAL,C,9,NYG,DAL,"[NYG , DAL]",2,1
17875,17,2018123008,NYG,play_type_pass,SHOTGUN,"1 RB, 1 TE, 3 WR",5.0,4.0,"4 DL, 2 LB, 5 DB",TRADITIONAL,I,0,NYG,DAL,"[NYG , DAL]",2,2
17876,17,2018123008,NYG,play_type_pass,SHOTGUN,"1 RB, 1 TE, 3 WR",4.0,4.0,"4 DL, 2 LB, 5 DB",TRADITIONAL,C,17,NYG,DAL,"[NYG , DAL]",2,1
17877,17,2018123008,NYG,play_type_pass,SHOTGUN,"1 RB, 1 TE, 3 WR",4.0,4.0,"4 DL, 2 LB, 5 DB",TRADITIONAL,C,7,NYG,DAL,"[NYG , DAL]",2,1
17878,17,2018123008,NYG,play_type_pass,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,5.0,"4 DL, 2 LB, 5 DB",SCRAMBLE_ROLLOUT_RIGHT,I,0,NYG,DAL,"[NYG , DAL]",2,2
17879,17,2018123008,NYG,play_type_pass,EMPTY,"1 RB, 1 TE, 3 WR",4.0,4.0,"4 DL, 2 LB, 5 DB",TRADITIONAL,I,0,NYG,DAL,"[NYG , DAL]",2,1
17880,17,2018123008,NYG,play_type_pass,SHOTGUN,"1 RB, 1 TE, 3 WR",4.0,4.0,"4 DL, 2 LB, 5 DB",TRADITIONAL,I,0,NYG,DAL,"[NYG , DAL]",2,2
17881,17,2018123008,NYG,play_type_pass,SHOTGUN,"1 RB, 1 TE, 3 WR",7.0,5.0,"4 DL, 2 LB, 5 DB",TRADITIONAL,C,21,NYG,DAL,"[NYG , DAL]",2,3
17882,17,2018123008,DAL,play_type_sack,EMPTY,"1 RB, 1 TE, 3 WR",6.0,4.0,"2 DL, 4 LB, 5 DB",TRADITIONAL,S,-5,NYG,DAL,"[NYG , DAL]",3,2
17883,17,2018123008,DAL,play_type_pass,SHOTGUN,"1 RB, 1 TE, 3 WR",5.0,4.0,"1 DL, 4 LB, 6 DB",TRADITIONAL,C,0,NYG,DAL,"[NYG , DAL]",3,3
17884,17,2018123008,NYG,play_type_pass,SINGLEBACK,"1 RB, 2 TE, 2 WR",8.0,5.0,"4 DL, 3 LB, 4 DB",DESIGNED_ROLLOUT_RIGHT,I,0,NYG,DAL,"[NYG , DAL]",3,2
17885,17,2018123008,NYG,play_type_pass,SHOTGUN,"1 RB, 1 TE, 3 WR",5.0,4.0,"4 DL, 2 LB, 5 DB",TRADITIONAL,C,6,NYG,DAL,"[NYG , DAL]",3,3
17886,17,2018123008,NYG,play_type_pass,SHOTGUN,"1 RB, 1 TE, 3 WR",7.0,4.0,"4 DL, 2 LB, 5 DB",TRADITIONAL,C,10,NYG,DAL,"[NYG , DAL]",3,4
17887,17,2018123008,NYG,play_type_pass,SINGLEBACK,"1 RB, 1 TE, 3 WR",7.0,4.0,"4 DL, 2 LB, 5 DB",DESIGNED_ROLLOUT_LEFT,C,3,NYG,DAL,"[NYG , DAL]",3,2
17888,17,2018123008,NYG,play_type_pass,SHOTGUN,"1 RB, 1 TE, 3 WR",5.0,4.0,"4 DL, 2 LB, 5 DB",TRADITIONAL,C,-1,NYG,DAL,"[NYG , DAL]",3,3
17889,17,2018123008,DAL,play_type_pass,EMPTY,"1 RB, 1 TE, 3 WR",6.0,4.0,"2 DL, 4 LB, 5 DB",TRADITIONAL,C,11,NYG,DAL,"[NYG , DAL]",3,1
17890,17,2018123008,DAL,play_type_pass,SHOTGUN,"1 RB, 1 TE, 3 WR",7.0,5.0,"2 DL, 4 LB, 5 DB",TRADITIONAL,I,0,NYG,DAL,"[NYG , DAL]",3,2
17891,17,2018123008,DAL,play_type_pass,SHOTGUN,"1 RB, 1 TE, 3 WR",4.0,6.0,"1 DL, 3 LB, 7 DB",TRADITIONAL,C,10,NYG,DAL,"[NYG , DAL]",3,3
17892,17,2018123008,DAL,play_type_pass,SHOTGUN,"1 RB, 1 TE, 3 WR",7.0,5.0,"2 DL, 4 LB, 5 DB",TRADITIONAL,C,11,NYG,DAL,"[NYG , DAL]",3,4
17893,17,2018123008,DAL,play_type_pass,SHOTGUN,"1 RB, 1 TE, 3 WR",7.0,4.0,"2 DL, 4 LB, 5 DB",TRADITIONAL,C,7,NYG,DAL,"[NYG , DAL]",3,1
17894,17,2018123008,DAL,play_type_pass,EMPTY,"0 RB, 1 TE, 4 WR",5.0,3.0,"2 DL, 4 LB, 5 DB",SCRAMBLE_ROLLOUT_RIGHT,C,39,NYG,DAL,"[NYG , DAL]",3,3
17895,17,2018123008,NYG,play_type_pass,SINGLEBACK,"6 OL, 1 RB, 1 TE, 2 WR",8.0,5.0,"4 DL, 3 LB, 4 DB",TRADITIONAL,I,0,NYG,DAL,"[NYG , DAL]",3,1
17896,17,2018123008,NYG,play_type_pass,SINGLEBACK,"1 RB, 1 TE, 3 WR",7.0,4.0,"4 DL, 2 LB, 5 DB",DESIGNED_ROLLOUT_RIGHT,C,6,NYG,DAL,"[NYG , DAL]",3,3
17897,17,2018123008,DAL,play_type_pass,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,4.0,"2 DL, 4 LB, 5 DB",TRADITIONAL,C,13,NYG,DAL,"[NYG , DAL]",3,2
17898,17,2018123008,DAL,play_type_pass,SHOTGUN,"1 RB, 1 TE, 3 WR",7.0,4.0,"2 DL, 4 LB, 5 DB",TRADITIONAL,I,0,NYG,DAL,"[NYG , DAL]",3,2
17899,17,2018123008,DAL,play_type_pass,SHOTGUN,"1 RB, 1 TE, 3 WR",5.0,4.0,"2 DL, 3 LB, 6 DB",TRADITIONAL,C,8,NYG,DAL,"[NYG , DAL]",3,3
17900,17,2018123008,NYG,play_type_pass,SINGLEBACK,"1 RB, 2 TE, 2 WR",7.0,3.0,"4 DL, 3 LB, 4 DB",DESIGNED_ROLLOUT_RIGHT,C,7,NYG,DAL,"[NYG , DAL]",4,1
17901,17,2018123008,NYG,play_type_pass,I_FORM,"2 RB, 1 TE, 2 WR",8.0,5.0,"4 DL, 3 LB, 4 DB",TRADITIONAL,C,5,NYG,DAL,"[NYG , DAL]",4,1
17902,17,2018123008,NYG,play_type_pass,SHOTGUN,"1 RB, 2 TE, 2 WR",6.0,5.0,"4 DL, 3 LB, 4 DB",TRADITIONAL,I,0,NYG,DAL,"[NYG , DAL]",4,2
17903,17,2018123008,NYG,play_type_pass,EMPTY,"1 RB, 2 TE, 2 WR",5.0,4.0,"4 DL, 2 LB, 5 DB",TRADITIONAL,C,51,NYG,DAL,"[NYG , DAL]",4,3
17904,17,2018123008,DAL,play_type_pass,EMPTY,"1 RB, 1 TE, 3 WR",6.0,5.0,"2 DL, 4 LB, 5 DB",TRADITIONAL,C,24,NYG,DAL,"[NYG , DAL]",4,1
17905,17,2018123008,DAL,play_type_pass,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,5.0,"2 DL, 4 LB, 5 DB",TRADITIONAL,I,0,NYG,DAL,"[NYG , DAL]",4,2
17906,17,2018123008,DAL,play_type_pass,SHOTGUN,"1 RB, 1 TE, 3 WR",5.0,4.0,"2 DL, 3 LB, 6 DB",SCRAMBLE_ROLLOUT_RIGHT,C,49,NYG,DAL,"[NYG , DAL]",4,3
17907,17,2018123008,NYG,play_type_pass,EMPTY,"1 RB, 1 TE, 3 WR",6.0,4.0,"4 DL, 2 LB, 5 DB",SCRAMBLE_ROLLOUT_LEFT,I,0,NYG,DAL,"[NYG , DAL]",4,2
17908,17,2018123008,NYG,play_type_pass,SHOTGUN,"1 RB, 1 TE, 3 WR",4.0,4.0,"4 DL, 2 LB, 5 DB",TRADITIONAL,C,11,NYG,DAL,"[NYG , DAL]",4,3
17909,17,2018123008,NYG,play_type_pass,SINGLEBACK,"6 OL, 1 RB, 1 TE, 2 WR",7.0,5.0,"4 DL, 3 LB, 4 DB",TRADITIONAL,C,19,NYG,DAL,"[NYG , DAL]",4,2
17910,17,2018123008,NYG,play_type_pass,I_FORM,"6 OL, 2 RB, 1 TE, 1 WR",7.0,5.0,"4 DL, 3 LB, 4 DB",TRADITIONAL,I,0,NYG,DAL,"[NYG , DAL]",4,1
17911,17,2018123008,NYG,play_type_pass,EMPTY,"1 RB, 1 TE, 3 WR",5.0,4.0,"4 DL, 2 LB, 5 DB",TRADITIONAL,C,5,NYG,DAL,"[NYG , DAL]",4,2
17912,17,2018123008,NYG,play_type_pass,EMPTY,"1 RB, 1 TE, 3 WR",4.0,4.0,"4 DL, 1 LB, 6 DB",TRADITIONAL,C,31,NYG,DAL,"[NYG , DAL]",4,3
17913,17,2018123008,DAL,play_type_pass,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,4.0,"2 DL, 4 LB, 5 DB",TRADITIONAL,C,0,NYG,DAL,"[NYG , DAL]",4,1
17914,17,2018123008,NYG,play_type_pass,I_FORM,"2 RB, 2 TE, 1 WR",8.0,3.0,"4 DL, 3 LB, 4 DB",SCRAMBLE_ROLLOUT_RIGHT,C,9,NYG,DAL,"[NYG , DAL]",4,1
17915,17,2018123008,DAL,play_type_pass,SHOTGUN,"1 RB, 1 TE, 3 WR",5.0,4.0,"2 DL, 3 LB, 6 DB",TRADITIONAL,I,0,NYG,DAL,"[NYG , DAL]",4,1
17916,17,2018123008,DAL,play_type_pass,SHOTGUN,"1 RB, 1 TE, 3 WR",5.0,4.0,"2 DL, 3 LB, 6 DB",TRADITIONAL,C,30,NYG,DAL,"[NYG , DAL]",4,2
17917,17,2018123008,DAL,play_type_pass,SHOTGUN,"1 RB, 1 TE, 3 WR",5.0,4.0,"2 DL, 3 LB, 6 DB",TRADITIONAL,C,6,NYG,DAL,"[NYG , DAL]",4,1
17918,17,2018123008,DAL,play_type_pass,SHOTGUN,"1 RB, 1 TE, 3 WR",5.0,7.0,"2 DL, 3 LB, 6 DB",TRADITIONAL,I,0,NYG,DAL,"[NYG , DAL]",4,2
17919,17,2018123008,DAL,play_type_pass,EMPTY,"1 RB, 1 TE, 3 WR",4.0,4.0,"2 DL, 3 LB, 6 DB",TRADITIONAL,C,7,NYG,DAL,"[NYG , DAL]",4,3
17920,17,2018123008,DAL,play_type_pass,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,4.0,"2 DL, 3 LB, 6 DB",TRADITIONAL,I,0,NYG,DAL,"[NYG , DAL]",4,1
17921,17,2018123008,DAL,play_type_pass,EMPTY,"1 RB, 1 TE, 3 WR",5.0,5.0,"2 DL, 3 LB, 6 DB",TRADITIONAL,I,0,NYG,DAL,"[NYG , DAL]",4,2
17922,17,2018123008,DAL,play_type_pass,SHOTGUN,"1 RB, 1 TE, 3 WR",5.0,7.0,"2 DL, 3 LB, 6 DB",SCRAMBLE,I,0,NYG,DAL,"[NYG , DAL]",4,3
17923,17,2018123008,DAL,play_type_pass,SHOTGUN,"1 RB, 1 TE, 3 WR",5.0,4.0,"2 DL, 3 LB, 6 DB",SCRAMBLE_ROLLOUT_LEFT,C,32,NYG,DAL,"[NYG , DAL]",4,4
17924,17,2018123008,NYG,play_type_pass,SHOTGUN,"1 RB, 1 TE, 3 WR",5.0,5.0,"4 DL, 1 LB, 6 DB",TRADITIONAL,I,0,NYG,DAL,"[NYG , DAL]",4,1
17925,17,2018123008,NYG,play_type_pass,SHOTGUN,"1 RB, 1 TE, 3 WR",5.0,4.0,"4 DL, 1 LB, 6 DB",SCRAMBLE_ROLLOUT_RIGHT,I,0,NYG,DAL,"[NYG , DAL]",4,2
17926,17,2018123008,NYG,play_type_pass,SHOTGUN,"1 RB, 1 TE, 3 WR",5.0,5.0,"4 DL, 1 LB, 6 DB",TRADITIONAL,I,0,NYG,DAL,"[NYG , DAL]",4,3
17927,17,2018123008,NYG,play_type_pass,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,5.0,"4 DL, 1 LB, 6 DB",TRADITIONAL,I,0,NYG,DAL,"[NYG , DAL]",4,4
17928,17,2018123009,PIT,play_type_pass,EMPTY,"0 RB, 0 TE, 5 WR",4.0,3.0,"3 DL, 1 LB, 7 DB",TRADITIONAL,C,7,PIT,CIN,"[PIT , CIN]",1,2
17929,17,2018123009,PIT,play_type_pass,EMPTY,"0 RB, 1 TE, 4 WR",5.0,4.0,"3 DL, 2 LB, 6 DB",TRADITIONAL,C,12,PIT,CIN,"[PIT , CIN]",1,3
17930,17,2018123009,PIT,play_type_pass,EMPTY,"1 RB, 1 TE, 3 WR",4.0,4.0,"4 DL, 1 LB, 6 DB",TRADITIONAL,C,3,PIT,CIN,"[PIT , CIN]",1,3
17931,17,2018123009,CIN,play_type_pass,EMPTY,"1 RB, 1 TE, 3 WR",5.0,3.0,"3 DL, 3 LB, 5 DB",TRADITIONAL,C,5,PIT,CIN,"[PIT , CIN]",1,2
17932,17,2018123009,PIT,play_type_pass,EMPTY,"1 RB, 3 TE, 1 WR",6.0,4.0,"4 DL, 3 LB, 4 DB",TRADITIONAL,C,4,PIT,CIN,"[PIT , CIN]",1,2
17933,17,2018123009,PIT,play_type_pass,SHOTGUN,"0 RB, 2 TE, 3 WR",5.0,5.0,"3 DL, 2 LB, 6 DB",TRADITIONAL,I,0,PIT,CIN,"[PIT , CIN]",1,3
17934,17,2018123009,CIN,play_type_pass,SHOTGUN,"1 RB, 1 TE, 3 WR",7.0,1.0,"3 DL, 3 LB, 5 DB",TRADITIONAL,I,0,PIT,CIN,"[PIT , CIN]",1,2
17935,17,2018123009,CIN,play_type_pass,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,5.0,"2 DL, 3 LB, 6 DB",TRADITIONAL,C,13,PIT,CIN,"[PIT , CIN]",1,3
17936,17,2018123009,CIN,play_type_pass,SHOTGUN,"1 RB, 1 TE, 3 WR",5.0,6.0,"2 DL, 3 LB, 6 DB",SCRAMBLE_ROLLOUT_LEFT,I,0,PIT,CIN,"[PIT , CIN]",1,2
